HEADER_TIME_STAMP,SR
2018-06-14 13:00:00.787,51.000
2018-06-14 13:00:01.787,50.000
2018-06-14 13:00:02.789,50.000
2018-06-14 13:00:03.807,51.000
2018-06-14 13:00:04.807,50.000
2018-06-14 13:00:05.807,50.000
2018-06-14 13:00:06.807,50.000
2018-06-14 13:00:07.827,51.000
2018-06-14 13:00:08.827,50.000
2018-06-14 13:00:09.827,50.000
2018-06-14 13:00:10.829,50.000
2018-06-14 13:00:11.847,51.000
2018-06-14 13:00:12.848,50.000
2018-06-14 13:00:13.867,51.000
2018-06-14 13:00:14.867,50.000
2018-06-14 13:00:15.867,50.000
2018-06-14 13:00:16.867,50.000
2018-06-14 13:00:17.867,50.000
2018-06-14 13:00:18.867,50.000
2018-06-14 13:00:19.867,50.000
2018-06-14 13:00:20.867,50.000
2018-06-14 13:00:21.868,50.000
2018-06-14 13:00:22.887,51.000
2018-06-14 13:00:23.887,50.000
2018-06-14 13:00:24.887,50.000
2018-06-14 13:00:25.888,50.000
2018-06-14 13:00:26.907,51.000
2018-06-14 13:00:27.907,50.000
2018-06-14 13:00:28.907,50.000
2018-06-14 13:00:29.907,50.000
2018-06-14 13:00:30.907,50.000
2018-06-14 13:00:31.907,50.000
2018-06-14 13:00:32.907,50.000
2018-06-14 13:00:33.907,50.000
2018-06-14 13:00:34.907,50.000
2018-06-14 13:00:35.908,50.000
2018-06-14 13:00:36.926,51.000
2018-06-14 13:00:37.927,50.000
2018-06-14 13:00:38.927,50.000
2018-06-14 13:00:39.947,51.000
2018-06-14 13:00:40.947,50.000
2018-06-14 13:00:41.948,50.000
2018-06-14 13:00:42.967,51.000
2018-06-14 13:00:43.967,50.000
2018-06-14 13:00:44.967,50.000
2018-06-14 13:00:45.967,50.000
2018-06-14 13:00:46.967,50.000
2018-06-14 13:00:47.967,50.000
2018-06-14 13:00:48.967,50.000
2018-06-14 13:00:49.967,50.000
2018-06-14 13:00:50.987,51.000
2018-06-14 13:00:51.987,50.000
2018-06-14 13:00:52.987,50.000
2018-06-14 13:00:53.987,50.000
2018-06-14 13:00:54.987,50.000
2018-06-14 13:00:55.987,50.000
2018-06-14 13:00:56.987,50.000
2018-06-14 13:00:57.987,50.000
2018-06-14 13:00:58.987,50.000
2018-06-14 13:00:59.987,50.000
2018-06-14 13:01:00.989,50.000
2018-06-14 13:01:02.007,51.000
2018-06-14 13:01:03.007,50.000
2018-06-14 13:01:04.007,50.000
2018-06-14 13:01:05.007,50.000
2018-06-14 13:01:06.007,50.000
2018-06-14 13:01:07.007,50.000
2018-06-14 13:01:08.007,50.000
2018-06-14 13:01:09.007,50.000
2018-06-14 13:01:10.007,50.000
2018-06-14 13:01:11.027,51.000
2018-06-14 13:01:12.027,50.000
2018-06-14 13:01:13.027,50.000
2018-06-14 13:01:14.027,50.000
2018-06-14 13:01:15.027,50.000
2018-06-14 13:01:16.027,50.000
2018-06-14 13:01:17.027,50.000
