HEADER_TIME_STAMP,SR
2018-06-14 12:00:00.927,50.000
2018-06-14 12:00:01.927,50.000
2018-06-14 12:00:02.927,50.000
2018-06-14 12:00:03.927,50.000
2018-06-14 12:00:04.927,50.000
2018-06-14 12:00:05.927,50.000
2018-06-14 12:00:06.927,50.000
2018-06-14 12:00:07.927,50.000
2018-06-14 12:00:08.927,50.000
2018-06-14 12:00:09.927,50.000
2018-06-14 12:00:10.927,50.000
2018-06-14 12:00:11.927,50.000
2018-06-14 12:00:12.927,50.000
2018-06-14 12:00:13.927,50.000
2018-06-14 12:00:14.927,50.000
2018-06-14 12:00:15.927,50.000
2018-06-14 12:00:16.927,50.000
2018-06-14 12:00:17.927,50.000
2018-06-14 12:00:18.927,50.000
2018-06-14 12:00:19.927,50.000
2018-06-14 12:00:20.927,50.000
2018-06-14 12:00:21.927,50.000
2018-06-14 12:00:22.927,50.000
2018-06-14 12:00:23.927,50.000
2018-06-14 12:00:24.927,50.000
2018-06-14 12:00:25.927,50.000
2018-06-14 12:00:26.927,50.000
2018-06-14 12:00:27.927,50.000
2018-06-14 12:00:28.927,50.000
2018-06-14 12:00:29.927,50.000
2018-06-14 12:00:30.927,50.000
2018-06-14 12:00:31.927,50.000
2018-06-14 12:00:32.927,50.000
2018-06-14 12:00:33.927,50.000
2018-06-14 12:00:34.927,50.000
2018-06-14 12:00:35.927,50.000
2018-06-14 12:00:36.927,50.000
2018-06-14 12:00:37.927,50.000
2018-06-14 12:00:38.927,50.000
2018-06-14 12:00:39.927,50.000
2018-06-14 12:00:40.928,50.000
2018-06-14 12:00:41.947,51.000
2018-06-14 12:00:42.947,50.000
2018-06-14 12:00:43.947,50.000
2018-06-14 12:00:44.947,50.000
2018-06-14 12:00:45.947,50.000
2018-06-14 12:00:46.947,50.000
2018-06-14 12:00:47.947,50.000
2018-06-14 12:00:48.947,50.000
2018-06-14 12:00:49.947,50.000
2018-06-14 12:00:50.947,50.000
2018-06-14 12:00:51.947,50.000
2018-06-14 12:00:52.947,50.000
2018-06-14 12:00:53.947,50.000
2018-06-14 12:00:54.947,50.000
2018-06-14 12:00:55.947,50.000
2018-06-14 12:00:56.947,50.000
2018-06-14 12:00:57.947,50.000
2018-06-14 12:00:58.947,50.000
2018-06-14 12:00:59.947,50.000
2018-06-14 12:01:00.947,50.000
2018-06-14 12:01:01.947,50.000
2018-06-14 12:01:02.947,50.000
2018-06-14 12:01:03.947,50.000
2018-06-14 12:01:04.947,50.000
2018-06-14 12:01:05.947,50.000
2018-06-14 12:01:06.947,50.000
2018-06-14 12:01:07.947,50.000
2018-06-14 12:01:08.947,50.000
2018-06-14 12:01:09.947,50.000
2018-06-14 12:01:10.947,50.000
2018-06-14 12:01:11.947,50.000
2018-06-14 12:01:12.947,50.000
2018-06-14 12:01:13.947,50.000
2018-06-14 12:01:14.947,50.000
2018-06-14 12:01:15.947,50.000
2018-06-14 12:01:16.947,50.000
2018-06-14 12:01:17.947,50.000
2018-06-14 12:01:18.947,50.000
2018-06-14 12:01:19.947,50.000
2018-06-14 12:01:20.947,50.000
2018-06-14 12:01:21.947,50.000
2018-06-14 12:01:22.947,50.000
2018-06-14 12:01:23.947,50.000
2018-06-14 12:01:24.947,50.000
2018-06-14 12:01:25.947,50.000
2018-06-14 12:01:26.947,50.000
2018-06-14 12:01:27.947,50.000
2018-06-14 12:01:28.947,50.000
2018-06-14 12:01:29.947,50.000
2018-06-14 12:01:30.947,50.000
2018-06-14 12:01:31.947,50.000
2018-06-14 12:01:32.947,50.000
2018-06-14 12:01:33.947,50.000
2018-06-14 12:01:34.947,50.000
2018-06-14 12:01:35.947,50.000
2018-06-14 12:01:36.947,50.000
2018-06-14 12:01:37.947,50.000
2018-06-14 12:01:38.947,50.000
2018-06-14 12:01:39.947,50.000
2018-06-14 12:01:40.947,50.000
2018-06-14 12:01:41.947,50.000
2018-06-14 12:01:42.947,50.000
2018-06-14 12:01:43.947,50.000
2018-06-14 12:01:44.947,50.000
2018-06-14 12:01:45.947,50.000
2018-06-14 12:01:46.947,50.000
2018-06-14 12:01:47.947,50.000
2018-06-14 12:01:48.947,50.000
2018-06-14 12:01:49.947,50.000
2018-06-14 12:01:50.947,50.000
2018-06-14 12:01:51.947,50.000
2018-06-14 12:01:52.947,50.000
2018-06-14 12:01:53.947,50.000
2018-06-14 12:01:54.947,50.000
2018-06-14 12:01:55.967,51.000
2018-06-14 12:01:56.967,50.000
2018-06-14 12:01:57.967,50.000
2018-06-14 12:01:58.967,50.000
2018-06-14 12:01:59.967,50.000
2018-06-14 12:02:00.967,50.000
2018-06-14 12:02:01.967,50.000
2018-06-14 12:02:02.967,50.000
2018-06-14 12:02:03.967,50.000
2018-06-14 12:02:04.967,50.000
2018-06-14 12:02:05.967,50.000
2018-06-14 12:02:06.967,50.000
2018-06-14 12:02:07.967,50.000
2018-06-14 12:02:08.967,50.000
2018-06-14 12:02:09.967,50.000
2018-06-14 12:02:10.967,50.000
2018-06-14 12:02:11.967,50.000
2018-06-14 12:02:12.967,50.000
2018-06-14 12:02:13.967,50.000
2018-06-14 12:02:14.967,50.000
2018-06-14 12:02:15.967,50.000
2018-06-14 12:02:16.967,50.000
2018-06-14 12:02:17.968,50.000
2018-06-14 12:02:18.987,51.000
2018-06-14 12:02:19.987,50.000
2018-06-14 12:02:20.987,50.000
2018-06-14 12:02:21.987,50.000
2018-06-14 12:02:22.987,50.000
2018-06-14 12:02:23.987,50.000
2018-06-14 12:02:24.987,50.000
2018-06-14 12:02:25.987,50.000
2018-06-14 12:02:26.987,50.000
2018-06-14 12:02:27.987,50.000
2018-06-14 12:02:28.987,50.000
2018-06-14 12:02:29.987,50.000
2018-06-14 12:02:30.987,50.000
2018-06-14 12:02:31.987,50.000
2018-06-14 12:02:32.987,50.000
2018-06-14 12:02:33.987,50.000
2018-06-14 12:02:34.987,50.000
2018-06-14 12:02:35.988,50.000
2018-06-14 12:02:37.007,51.000
2018-06-14 12:02:38.007,50.000
2018-06-14 12:02:39.007,50.000
2018-06-14 12:02:40.007,50.000
2018-06-14 12:02:41.007,50.000
2018-06-14 12:02:42.007,50.000
2018-06-14 12:02:43.007,50.000
2018-06-14 12:02:44.007,50.000
2018-06-14 12:02:45.007,50.000
2018-06-14 12:02:46.007,50.000
2018-06-14 12:02:47.007,50.000
2018-06-14 12:02:48.007,50.000
2018-06-14 12:02:49.007,50.000
2018-06-14 12:02:50.007,50.000
2018-06-14 12:02:51.007,50.000
2018-06-14 12:02:52.007,50.000
2018-06-14 12:02:53.007,50.000
2018-06-14 12:02:54.007,50.000
2018-06-14 12:02:55.007,50.000
2018-06-14 12:02:56.007,50.000
2018-06-14 12:02:57.007,50.000
2018-06-14 12:02:58.007,50.000
2018-06-14 12:02:59.008,50.000
2018-06-14 12:03:00.028,51.000
2018-06-14 12:03:01.047,51.000
2018-06-14 12:03:02.047,50.000
2018-06-14 12:03:03.047,50.000
2018-06-14 12:03:04.047,50.000
2018-06-14 12:03:05.047,50.000
2018-06-14 12:03:06.047,50.000
2018-06-14 12:03:07.047,50.000
2018-06-14 12:03:08.047,50.000
2018-06-14 12:03:09.047,50.000
