errPostCal,errPreCal,meanTemp,nStatic,xIntercept,xSlope,xTemp,yIntercept,ySlope,yTemp,zIntercept,zSlope,zTemp
0.000400703347603,0.00692172950853,0.0,5550,0.00790212701948,1.00216208857,0.0,0.0155291435233,1.0115256056,0.0,-0.011006041197,0.9975675894,0.0
