INFO,2018-06-15 14:25:22.728,"Current file: D:\data\mims_shaker\Nexus4\MasterSynced\Nexus4-AccelerometerCalibrated-NA.353918059667986-AccelerometerCalibrated.2018-06-14-14-00-00-000-M0400.sensor.csv"
INFO,2018-06-15 14:25:22.719,"Current file: D:\data\mims_shaker\Nexus4\MasterSynced\Nexus4-AccelerometerCalibrated-NA.353918059667986-AccelerometerCalibrated.2018-06-14-05-00-00-000-M0400.sensor.csv"
INFO,2018-06-15 14:25:22.822,"Previous file: None"
INFO,2018-06-15 14:25:22.823,"Previous file: None"
INFO,2018-06-15 14:25:22.743,"Current file: D:\data\mims_shaker\Nexus4\MasterSynced\Nexus4-AccelerometerCalibrated-NA.353918059667986-AccelerometerCalibrated.2018-06-14-00-00-00-000-M0400.sensor.csv"
INFO,2018-06-15 14:25:22.834,"Next file: None"
INFO,2018-06-15 14:25:22.834,"Next file: None"
INFO,2018-06-15 14:25:22.836,"Previous file: None"
INFO,2018-06-15 14:25:22.849,"Next file: None"
INFO,2018-06-15 14:25:22.773,"Current file: D:\data\mims_shaker\Nexus4\MasterSynced\Nexus4-AccelerometerCalibrated-NA.353918059667986-AccelerometerCalibrated.2018-06-14-10-00-00-000-M0400.sensor.csv"
INFO,2018-06-15 14:25:22.869,"Previous file: None"
INFO,2018-06-15 14:25:22.881,"Next file: None"
INFO,2018-06-15 14:25:22.827,"Current file: D:\data\mims_shaker\Nexus4\MasterSynced\Nexus4-AccelerometerCalibrated-NA.353918059667986-AccelerometerCalibrated.2018-06-14-09-00-00-000-M0400.sensor.csv"
INFO,2018-06-15 14:25:22.920,"Previous file: None"
INFO,2018-06-15 14:25:22.932,"Next file: None"
INFO,2018-06-15 14:25:22.924,"Current file: D:\data\mims_shaker\Nexus4\MasterSynced\Nexus4-AccelerometerCalibrated-NA.353918059667986-AccelerometerCalibrated.2018-06-14-07-00-00-000-M0400.sensor.csv"
INFO,2018-06-15 14:25:23.014,"Previous file: None"
INFO,2018-06-15 14:25:23.025,"Next file: None"
INFO,2018-06-15 14:25:22.991,"Current file: D:\data\mims_shaker\Nexus4\MasterSynced\Nexus4-AccelerometerCalibrated-NA.353918059667986-AccelerometerCalibrated.2018-06-14-11-00-00-000-M0400.sensor.csv"
INFO,2018-06-15 14:25:23.081,"Previous file: None"
INFO,2018-06-15 14:25:23.102,"Next file: None"
