HEADER_TIME_STAMP,X,Y,Z,HZ
2018-06-14 14:25:35.335,0.297,0.266,1.125,1
2018-06-14 14:25:35.385,0.281,0.297,1.141,1
2018-06-14 14:25:35.435,0.188,0.375,1.109,1
2018-06-14 14:25:35.485,0.047,0.406,1.125,1
2018-06-14 14:25:35.535,-0.062,0.375,1.125,1
2018-06-14 14:25:35.585,-0.109,0.328,1.125,1
2018-06-14 14:25:35.635,-0.250,0.203,1.141,1
2018-06-14 14:25:35.685,-0.266,0.094,1.141,1
2018-06-14 14:25:35.735,-0.266,0.078,1.109,1
2018-06-14 14:25:35.785,-0.312,0.000,1.172,1
2018-06-14 14:25:35.835,-0.219,-0.156,1.141,1
2018-06-14 14:25:35.885,-0.125,-0.203,1.125,1
2018-06-14 14:25:35.935,-0.094,-0.219,1.125,1
2018-06-14 14:25:35.985,0.062,-0.281,1.125,1
2018-06-14 14:25:36.035,0.203,-0.234,1.125,1
2018-06-14 14:25:36.085,0.281,-0.188,1.109,1
2018-06-14 14:25:36.135,0.359,-0.141,1.141,1
2018-06-14 14:25:36.185,0.391,-0.031,1.125,1
2018-06-14 14:25:36.235,0.406,0.094,1.141,1
2018-06-14 14:25:36.285,0.375,0.172,1.125,1
2018-06-14 14:25:36.335,0.344,0.219,1.125,1
2018-06-14 14:25:36.385,0.188,0.359,1.141,1
2018-06-14 14:25:36.435,0.141,0.359,1.125,1
2018-06-14 14:25:36.485,0.078,0.375,1.109,1
2018-06-14 14:25:36.535,-0.047,0.375,1.141,1
2018-06-14 14:25:36.585,-0.156,0.328,1.141,1
2018-06-14 14:25:36.635,-0.203,0.266,1.125,1
2018-06-14 14:25:36.685,-0.250,0.188,1.125,1
2018-06-14 14:25:36.735,-0.266,0.000,1.125,1
2018-06-14 14:25:36.785,-0.234,-0.078,1.125,1
2018-06-14 14:25:36.835,-0.234,-0.109,1.141,1
2018-06-14 14:25:36.885,-0.172,-0.203,1.141,1
2018-06-14 14:25:36.935,-0.047,-0.250,1.141,1
2018-06-14 14:25:36.985,0.062,-0.250,1.141,1
2018-06-14 14:25:37.035,0.062,-0.250,1.125,1
2018-06-14 14:25:37.085,0.312,-0.156,1.094,1
2018-06-14 14:25:37.135,0.375,-0.078,1.141,1
2018-06-14 14:25:37.185,0.391,-0.031,1.141,1
2018-06-14 14:25:37.235,0.406,0.078,1.125,1
2018-06-14 14:25:37.285,0.375,0.188,1.141,1
