HEADER_TIME_STAMP,X,Y,Z,HZ
2018-06-14 14:25:34.317,0.148,0.273,0.969,1
2018-06-14 14:25:34.334,0.141,0.246,0.996,1
2018-06-14 14:25:34.350,0.094,0.254,1.039,1
2018-06-14 14:25:34.367,0.055,0.250,1.004,1
2018-06-14 14:25:34.384,0.004,0.262,1.000,1
2018-06-14 14:25:34.400,-0.012,0.254,0.992,1
2018-06-14 14:25:34.417,-0.012,0.238,0.992,1
2018-06-14 14:25:34.434,-0.074,0.195,1.027,1
2018-06-14 14:25:34.450,-0.102,0.219,0.992,1
2018-06-14 14:25:34.467,-0.113,0.199,0.980,1
2018-06-14 14:25:34.484,-0.145,0.176,1.000,1
2018-06-14 14:25:34.500,-0.160,0.172,0.992,1
2018-06-14 14:25:34.517,-0.191,0.137,1.016,1
2018-06-14 14:25:34.534,-0.215,0.074,1.023,1
2018-06-14 14:25:34.550,-0.223,0.094,0.973,1
2018-06-14 14:25:34.567,-0.230,0.070,1.000,1
2018-06-14 14:25:34.584,-0.250,0.039,0.980,1
2018-06-14 14:25:34.600,-0.289,0.059,1.000,1
2018-06-14 14:25:34.617,-0.285,-0.047,1.043,1
2018-06-14 14:25:34.634,-0.285,-0.098,1.023,1
2018-06-14 14:25:34.650,-0.270,-0.105,0.996,1
2018-06-14 14:25:34.667,-0.270,-0.172,0.980,1
2018-06-14 14:25:34.684,-0.273,-0.219,1.016,1
2018-06-14 14:25:34.700,-0.227,-0.230,0.965,1
2018-06-14 14:25:34.717,-0.223,-0.246,0.988,1
2018-06-14 14:25:34.734,-0.199,-0.246,0.965,1
2018-06-14 14:25:34.750,-0.230,-0.246,0.988,1
2018-06-14 14:25:34.767,-0.195,-0.301,0.984,1
2018-06-14 14:25:34.784,-0.152,-0.297,0.922,1
2018-06-14 14:25:34.800,-0.125,-0.340,0.973,1
2018-06-14 14:25:34.817,-0.086,-0.348,0.969,1
2018-06-14 14:25:34.834,-0.051,-0.375,0.980,1
2018-06-14 14:25:34.850,-0.012,-0.379,0.965,1
2018-06-14 14:25:34.867,0.016,-0.375,0.969,1
2018-06-14 14:25:34.884,0.031,-0.391,0.977,1
2018-06-14 14:25:34.900,0.031,-0.371,0.961,1
2018-06-14 14:25:34.917,0.059,-0.383,0.965,1
2018-06-14 14:25:34.934,0.102,-0.398,0.961,1
2018-06-14 14:25:34.950,0.117,-0.391,0.969,1
2018-06-14 14:25:34.967,0.211,-0.359,0.980,1
2018-06-14 14:25:34.984,0.234,-0.352,0.957,1
2018-06-14 14:25:35.000,0.277,-0.277,0.965,1
2018-06-14 14:25:35.017,0.289,-0.281,0.957,1
2018-06-14 14:25:35.034,0.320,-0.234,0.969,1
2018-06-14 14:25:35.050,0.340,-0.191,0.965,1
2018-06-14 14:25:35.067,0.352,-0.145,0.973,1
2018-06-14 14:25:35.084,0.352,-0.129,0.969,1
2018-06-14 14:25:35.100,0.348,-0.098,0.984,1
2018-06-14 14:25:35.117,0.371,-0.121,0.984,1
2018-06-14 14:25:35.134,0.383,-0.102,0.988,1
2018-06-14 14:25:35.150,0.371,0.000,0.996,1
2018-06-14 14:25:35.167,0.352,-0.055,0.945,1
2018-06-14 14:25:35.184,0.359,0.059,0.980,1
2018-06-14 14:25:35.200,0.313,0.078,0.941,1
2018-06-14 14:25:35.217,0.316,0.148,0.984,1
2018-06-14 14:25:35.234,0.293,0.141,0.984,1
2018-06-14 14:25:35.250,0.238,0.180,0.949,1
2018-06-14 14:25:35.267,0.262,0.191,1.027,1
2018-06-14 14:25:35.284,0.191,0.180,0.930,1
2018-06-14 14:25:35.300,0.188,0.227,1.004,1
2018-06-14 14:25:35.317,0.172,0.227,0.957,1
2018-06-14 14:25:35.334,0.141,0.238,1.012,1
2018-06-14 14:25:35.350,0.125,0.246,1.059,1
2018-06-14 14:25:35.367,0.023,0.250,0.992,1
2018-06-14 14:25:35.384,0.000,0.262,0.949,1
2018-06-14 14:25:35.400,-0.027,0.258,1.008,1
2018-06-14 14:25:35.417,-0.031,0.215,1.008,1
2018-06-14 14:25:35.434,-0.086,0.215,1.020,1
2018-06-14 14:25:35.450,-0.086,0.203,0.992,1
2018-06-14 14:25:35.467,-0.086,0.219,0.996,1
2018-06-14 14:25:35.484,-0.129,0.168,1.008,1
2018-06-14 14:25:35.500,-0.168,0.215,0.977,1
2018-06-14 14:25:35.517,-0.195,0.172,0.988,1
2018-06-14 14:25:35.534,-0.230,0.082,1.035,1
2018-06-14 14:25:35.550,-0.250,0.043,1.012,1
2018-06-14 14:25:35.567,-0.273,0.031,0.977,1
2018-06-14 14:25:35.584,-0.266,-0.016,0.980,1
2018-06-14 14:25:35.600,-0.270,-0.039,0.992,1
2018-06-14 14:25:35.617,-0.270,-0.066,1.008,1
2018-06-14 14:25:35.634,-0.270,-0.086,1.000,1
2018-06-14 14:25:35.650,-0.262,-0.047,0.961,1
2018-06-14 14:25:35.667,-0.277,-0.184,1.043,1
2018-06-14 14:25:35.684,-0.234,-0.156,0.938,1
2018-06-14 14:25:35.700,-0.246,-0.234,1.008,1
2018-06-14 14:25:35.717,-0.250,-0.219,0.992,1
2018-06-14 14:25:35.734,-0.207,-0.254,0.957,1
2018-06-14 14:25:35.750,-0.199,-0.309,1.000,1
2018-06-14 14:25:35.767,-0.148,-0.309,0.934,1
2018-06-14 14:25:35.784,-0.152,-0.324,1.000,1
2018-06-14 14:25:35.800,-0.094,-0.336,0.945,1
2018-06-14 14:25:35.817,-0.082,-0.359,0.996,1
2018-06-14 14:25:35.834,-0.039,-0.363,0.965,1
2018-06-14 14:25:35.850,-0.047,-0.363,0.969,1
2018-06-14 14:25:35.867,0.012,-0.371,0.988,1
2018-06-14 14:25:35.884,0.012,-0.375,0.973,1
2018-06-14 14:25:35.900,0.055,-0.379,0.969,1
2018-06-14 14:25:35.917,0.086,-0.371,0.965,1
2018-06-14 14:25:35.934,0.168,-0.359,0.957,1
2018-06-14 14:25:35.950,0.180,-0.336,0.949,1
2018-06-14 14:25:35.967,0.203,-0.316,0.977,1
2018-06-14 14:25:35.984,0.223,-0.332,0.973,1
2018-06-14 14:25:36.000,0.199,-0.316,0.953,1
2018-06-14 14:25:36.017,0.258,-0.305,0.973,1
2018-06-14 14:25:36.034,0.281,-0.316,0.965,1
2018-06-14 14:25:36.050,0.340,-0.203,0.988,1
2018-06-14 14:25:36.067,0.355,-0.176,0.965,1
2018-06-14 14:25:36.084,0.383,-0.133,0.988,1
2018-06-14 14:25:36.100,0.379,-0.090,0.973,1
2018-06-14 14:25:36.117,0.383,-0.039,0.992,1
2018-06-14 14:25:36.134,0.379,-0.035,1.004,1
2018-06-14 14:25:36.150,0.352,0.012,0.996,1
2018-06-14 14:25:36.167,0.340,0.000,0.957,1
2018-06-14 14:25:36.184,0.348,-0.020,0.941,1
2018-06-14 14:25:36.200,0.316,0.137,0.973,1
2018-06-14 14:25:36.217,0.332,0.074,0.992,1
2018-06-14 14:25:36.234,0.328,0.121,0.980,1
2018-06-14 14:25:36.250,0.301,0.168,0.980,1
2018-06-14 14:25:36.267,0.223,0.242,0.961,1
2018-06-14 14:25:36.284,0.199,0.223,0.961,1
2018-06-14 14:25:36.300,0.176,0.230,0.996,1
2018-06-14 14:25:36.317,0.148,0.234,1.004,1
2018-06-14 14:25:36.334,0.105,0.254,1.004,1
2018-06-14 14:25:36.350,0.070,0.262,0.996,1
2018-06-14 14:25:36.367,0.051,0.254,0.988,1
2018-06-14 14:25:36.384,0.016,0.246,1.020,1
2018-06-14 14:25:36.400,-0.039,0.223,1.023,1
2018-06-14 14:25:36.417,-0.043,0.230,0.977,1
2018-06-14 14:25:36.434,-0.070,0.227,0.988,1
2018-06-14 14:25:36.450,-0.090,0.184,1.012,1
2018-06-14 14:25:36.467,-0.125,0.195,1.008,1
2018-06-14 14:25:36.484,-0.145,0.137,1.016,1
2018-06-14 14:25:36.500,-0.184,0.156,0.988,1
2018-06-14 14:25:36.517,-0.172,0.160,0.969,1
2018-06-14 14:25:36.534,-0.207,0.090,1.039,1
2018-06-14 14:25:36.550,-0.211,0.137,0.984,1
2018-06-14 14:25:36.567,-0.254,0.094,1.016,1
2018-06-14 14:25:36.584,-0.258,0.008,1.004,1
2018-06-14 14:25:36.600,-0.297,-0.008,1.000,1
2018-06-14 14:25:36.617,-0.289,-0.043,0.969,1
2018-06-14 14:25:36.634,-0.305,-0.113,1.020,1
2018-06-14 14:25:36.650,-0.250,-0.148,0.977,1
2018-06-14 14:25:36.667,-0.266,-0.176,0.988,1
2018-06-14 14:25:36.684,-0.238,-0.211,0.984,1
2018-06-14 14:25:36.700,-0.246,-0.207,0.992,1
2018-06-14 14:25:36.717,-0.223,-0.250,0.996,1
2018-06-14 14:25:36.734,-0.180,-0.266,0.953,1
2018-06-14 14:25:36.750,-0.199,-0.258,0.961,1
2018-06-14 14:25:36.767,-0.184,-0.301,1.004,1
2018-06-14 14:25:36.784,-0.145,-0.313,0.961,1
2018-06-14 14:25:36.800,-0.102,-0.363,0.988,1
2018-06-14 14:25:36.817,-0.070,-0.367,0.965,1
2018-06-14 14:25:36.834,-0.016,-0.363,0.969,1
2018-06-14 14:25:36.850,-0.008,-0.371,0.980,1
2018-06-14 14:25:36.867,0.008,-0.352,0.953,1
2018-06-14 14:25:36.884,0.000,-0.379,0.992,1
2018-06-14 14:25:36.900,0.004,-0.375,0.957,1
2018-06-14 14:25:36.917,0.074,-0.387,0.977,1
2018-06-14 14:25:36.934,0.090,-0.402,0.938,1
2018-06-14 14:25:36.950,0.172,-0.367,0.961,1
2018-06-14 14:25:36.967,0.223,-0.336,0.973,1
2018-06-14 14:25:36.984,0.258,-0.285,0.953,1
2018-06-14 14:25:37.000,0.270,-0.258,0.988,1
2018-06-14 14:25:37.017,0.305,-0.219,0.965,1
2018-06-14 14:25:37.034,0.297,-0.227,0.984,1
2018-06-14 14:25:37.050,0.305,-0.184,0.969,1
2018-06-14 14:25:37.067,0.328,-0.203,0.984,1
2018-06-14 14:25:37.084,0.332,-0.168,0.980,1
2018-06-14 14:25:37.100,0.352,-0.094,0.973,1
2018-06-14 14:25:37.117,0.363,-0.117,0.984,1
2018-06-14 14:25:37.134,0.398,-0.102,1.000,1
2018-06-14 14:25:37.150,0.375,-0.031,0.996,1
2018-06-14 14:25:37.167,0.340,0.000,0.961,1
2018-06-14 14:25:37.184,0.355,0.055,0.957,1
2018-06-14 14:25:37.200,0.320,0.090,0.965,1
2018-06-14 14:25:37.217,0.328,0.117,0.984,1
2018-06-14 14:25:37.234,0.309,0.145,0.977,1
2018-06-14 14:25:37.250,0.273,0.176,0.965,1
2018-06-14 14:25:37.267,0.277,0.188,1.000,1
2018-06-14 14:25:37.284,0.230,0.211,0.949,1
2018-06-14 14:25:37.300,0.180,0.234,0.996,1
2018-06-14 14:25:37.317,0.156,0.258,0.980,1
2018-06-14 14:25:37.334,0.113,0.254,0.996,1
2018-06-14 14:25:37.350,0.082,0.262,1.023,1
2018-06-14 14:25:37.367,0.031,0.262,1.035,1
2018-06-14 14:25:37.384,0.000,0.246,0.973,1
2018-06-14 14:25:37.400,-0.043,0.250,0.988,1
2018-06-14 14:25:37.417,-0.047,0.219,1.000,1
2018-06-14 14:25:37.434,-0.066,0.223,1.027,1
2018-06-14 14:25:37.450,-0.086,0.211,1.004,1
2018-06-14 14:25:37.467,-0.117,0.215,0.992,1
2018-06-14 14:25:37.484,-0.148,0.152,1.012,1
2018-06-14 14:25:37.500,-0.195,0.133,1.004,1
2018-06-14 14:25:37.517,-0.203,0.133,0.973,1
2018-06-14 14:25:37.534,-0.238,0.047,1.000,1
2018-06-14 14:25:37.550,-0.238,0.039,0.992,1
2018-06-14 14:25:37.567,-0.246,0.047,0.996,1
2018-06-14 14:25:37.584,-0.242,-0.020,1.004,1
2018-06-14 14:25:37.600,-0.250,-0.004,0.996,1
2018-06-14 14:25:37.617,-0.258,-0.047,1.008,1
2018-06-14 14:25:37.634,-0.273,-0.043,0.965,1
2018-06-14 14:25:37.650,-0.297,-0.039,0.969,1
2018-06-14 14:25:37.667,-0.289,-0.133,1.004,1
2018-06-14 14:25:37.684,-0.270,-0.188,1.004,1
2018-06-14 14:25:37.700,-0.238,-0.230,0.961,1
2018-06-14 14:25:37.717,-0.242,-0.246,0.984,1
