HEADER_TIME_STAMP,ENMO
2018-06-14 13:49:00.000,0.006
2018-06-14 13:49:05.000,0.006
2018-06-14 13:49:10.000,0.007
2018-06-14 13:49:15.000,0.008
2018-06-14 13:49:20.000,0.008
2018-06-14 13:49:25.000,0.008
2018-06-14 13:49:30.000,0.008
2018-06-14 13:49:35.000,0.009
2018-06-14 13:49:40.000,0.008
2018-06-14 13:49:45.000,0.009
2018-06-14 13:49:50.000,0.009
2018-06-14 13:49:55.000,0.010
2018-06-14 13:50:00.000,0.009
2018-06-14 13:50:05.000,0.009
2018-06-14 13:50:10.000,0.010
2018-06-14 13:50:15.000,0.010
2018-06-14 13:50:20.000,0.011
2018-06-14 13:50:25.000,0.010
2018-06-14 13:50:30.000,0.010
2018-06-14 13:50:35.000,0.010
2018-06-14 13:50:40.000,0.011
2018-06-14 13:50:45.000,0.011
2018-06-14 13:50:50.000,0.011
2018-06-14 13:50:55.000,0.010
2018-06-14 13:51:00.000,0.009
2018-06-14 13:51:05.000,0.010
2018-06-14 13:51:10.000,0.010
2018-06-14 13:51:15.000,0.010
2018-06-14 13:51:20.000,0.010
2018-06-14 13:51:25.000,0.010
2018-06-14 13:51:30.000,0.010
2018-06-14 13:51:35.000,0.040
2018-06-14 13:51:40.000,0.017
2018-06-14 13:51:45.000,0.025
2018-06-14 13:51:50.000,0.050
2018-06-14 13:51:55.000,0.041
2018-06-14 13:52:00.000,0.022
2018-06-14 13:52:05.000,0.012
2018-06-14 13:52:10.000,0.080
2018-06-14 13:52:15.000,0.052
2018-06-14 13:52:20.000,0.000
2018-06-14 13:52:25.000,0.000
2018-06-14 13:52:30.000,0.000
2018-06-14 13:52:35.000,0.000
2018-06-14 13:52:40.000,0.000
2018-06-14 13:52:45.000,0.000
2018-06-14 13:52:50.000,0.000
2018-06-14 13:52:55.000,0.000
2018-06-14 13:53:00.000,0.000
2018-06-14 13:53:05.000,0.000
2018-06-14 13:53:10.000,0.138
2018-06-14 13:53:15.000,0.014
2018-06-14 13:53:20.000,0.019
2018-06-14 13:53:25.000,0.023
2018-06-14 13:53:30.000,0.045
2018-06-14 13:53:35.000,0.061
2018-06-14 13:53:40.000,0.011
2018-06-14 13:53:45.000,0.012
2018-06-14 13:53:50.000,0.012
2018-06-14 13:53:55.000,0.012
2018-06-14 13:54:00.000,0.035
2018-06-14 13:54:05.000,0.037
2018-06-14 13:54:10.000,0.039
2018-06-14 13:54:15.000,0.013
2018-06-14 13:54:20.000,0.013
2018-06-14 13:54:25.000,0.012
2018-06-14 13:54:30.000,0.012
2018-06-14 13:54:35.000,0.013
2018-06-14 13:54:40.000,0.013
2018-06-14 13:54:45.000,0.013
2018-06-14 13:54:50.000,0.013
2018-06-14 13:54:55.000,0.012
2018-06-14 13:55:00.000,0.012
2018-06-14 13:55:05.000,0.013
2018-06-14 13:55:10.000,0.013
2018-06-14 13:55:15.000,0.013
2018-06-14 13:55:20.000,0.013
2018-06-14 13:55:25.000,0.013
2018-06-14 13:55:30.000,0.014
2018-06-14 13:55:35.000,0.013
2018-06-14 13:55:40.000,0.013
2018-06-14 13:55:45.000,0.013
2018-06-14 13:55:50.000,0.013
2018-06-14 13:55:55.000,0.015
2018-06-14 13:56:00.000,0.043
2018-06-14 13:56:05.000,0.013
2018-06-14 13:56:10.000,0.013
2018-06-14 13:56:15.000,0.013
2018-06-14 13:56:20.000,0.016
2018-06-14 13:56:25.000,0.015
2018-06-14 13:56:30.000,0.014
2018-06-14 13:56:35.000,0.014
2018-06-14 13:56:40.000,0.015
2018-06-14 13:56:45.000,0.015
2018-06-14 13:56:50.000,0.014
2018-06-14 13:56:55.000,0.014
2018-06-14 13:57:00.000,0.016
2018-06-14 13:57:05.000,0.017
2018-06-14 13:57:10.000,0.013
2018-06-14 13:57:15.000,0.013
2018-06-14 13:57:20.000,0.013
2018-06-14 13:57:25.000,0.013
2018-06-14 13:57:30.000,0.012
2018-06-14 13:57:35.000,0.013
2018-06-14 13:57:40.000,0.013
2018-06-14 13:57:45.000,0.013
2018-06-14 13:57:50.000,0.013
2018-06-14 13:57:55.000,0.014
2018-06-14 13:58:00.000,0.013
2018-06-14 13:58:05.000,0.013
2018-06-14 13:58:10.000,0.013
2018-06-14 13:58:15.000,0.013
2018-06-14 13:58:20.000,0.013
2018-06-14 13:58:25.000,0.013
2018-06-14 13:58:30.000,0.014
2018-06-14 13:58:35.000,0.014
2018-06-14 13:58:40.000,0.014
2018-06-14 13:58:45.000,0.015
2018-06-14 13:58:50.000,0.016
2018-06-14 13:58:55.000,0.017
2018-06-14 13:59:00.000,0.016
2018-06-14 13:59:05.000,0.016
2018-06-14 13:59:10.000,0.017
2018-06-14 13:59:15.000,0.016
2018-06-14 13:59:20.000,0.016
2018-06-14 13:59:25.000,0.016
2018-06-14 13:59:30.000,0.015
2018-06-14 13:59:35.000,0.015
2018-06-14 13:59:40.000,0.015
2018-06-14 13:59:45.000,0.014
2018-06-14 13:59:50.000,0.017
2018-06-14 13:59:55.000,0.016
2018-06-14 14:00:00.000,0.016
2018-06-14 14:00:05.000,0.017
2018-06-14 14:00:10.000,0.016
2018-06-14 14:00:15.000,0.015
