HEADER_TIME_STAMP,SR
1970-01-03 12:00:00.279,101.000
1970-01-03 12:00:01.286,101.000
1970-01-03 12:00:02.293,101.000
1970-01-03 12:00:03.301,101.000
1970-01-03 12:00:04.308,101.000
1970-01-03 12:00:05.315,101.000
1970-01-03 12:00:06.322,101.000
1970-01-03 12:00:07.329,101.000
1970-01-03 12:00:08.336,101.000
1970-01-03 12:00:09.343,101.000
1970-01-03 12:00:10.350,101.000
1970-01-03 12:00:11.357,101.000
1970-01-03 12:00:12.364,101.000
1970-01-03 12:00:13.371,101.000
1970-01-03 12:00:14.378,101.000
1970-01-03 12:00:15.385,101.000
1970-01-03 12:00:16.392,101.000
1970-01-03 12:00:17.399,101.000
1970-01-03 12:00:18.406,101.000
1970-01-03 12:00:19.412,101.000
1970-01-03 12:00:20.419,101.000
1970-01-03 12:00:21.426,101.000
1970-01-03 12:00:22.433,101.000
1970-01-03 12:00:23.440,101.000
1970-01-03 12:00:24.447,101.000
1970-01-03 12:00:25.453,101.000
1970-01-03 12:00:26.460,101.000
1970-01-03 12:00:27.467,101.000
1970-01-03 12:00:28.474,101.000
1970-01-03 12:00:29.480,101.000
1970-01-03 12:00:30.487,101.000
1970-01-03 12:00:31.493,101.000
1970-01-03 12:00:32.500,101.000
1970-01-03 12:00:33.506,101.000
1970-01-03 12:00:34.513,101.000
1970-01-03 12:00:35.520,101.000
1970-01-03 12:00:36.526,101.000
1970-01-03 12:00:37.534,101.000
1970-01-03 12:00:38.541,101.000
1970-01-03 12:00:39.548,101.000
1970-01-03 12:00:40.555,101.000
1970-01-03 12:00:41.562,101.000
1970-01-03 12:00:42.568,101.000
1970-01-03 12:00:43.575,101.000
1970-01-03 12:00:44.582,101.000
1970-01-03 12:00:45.589,101.000
1970-01-03 12:00:46.596,101.000
1970-01-03 12:00:47.603,101.000
1970-01-03 12:00:48.610,101.000
1970-01-03 12:00:49.617,101.000
1970-01-03 12:00:50.625,101.000
1970-01-03 12:00:51.632,101.000
1970-01-03 12:00:52.639,101.000
1970-01-03 12:00:53.646,101.000
1970-01-03 12:00:54.653,101.000
1970-01-03 12:00:55.660,101.000
1970-01-03 12:00:56.667,101.000
1970-01-03 12:00:57.674,101.000
1970-01-03 12:00:58.681,101.000
1970-01-03 12:00:59.689,101.000
1970-01-03 12:01:00.696,101.000
1970-01-03 12:01:01.703,101.000
1970-01-03 12:01:02.710,101.000
1970-01-03 12:01:03.717,101.000
1970-01-03 12:01:04.724,101.000
1970-01-03 12:01:05.731,101.000
1970-01-03 12:01:06.738,101.000
1970-01-03 12:01:07.746,101.000
1970-01-03 12:01:08.753,101.000
1970-01-03 12:01:09.760,101.000
1970-01-03 12:01:10.767,101.000
1970-01-03 12:01:11.775,101.000
1970-01-03 12:01:12.782,101.000
1970-01-03 12:01:13.789,101.000
1970-01-03 12:01:14.797,101.000
1970-01-03 12:01:15.804,101.000
1970-01-03 12:01:16.811,101.000
1970-01-03 12:01:17.819,101.000
1970-01-03 12:01:18.826,101.000
1970-01-03 12:01:19.833,101.000
1970-01-03 12:01:20.841,101.000
1970-01-03 12:01:21.848,101.000
1970-01-03 12:01:22.855,101.000
1970-01-03 12:01:23.863,101.000
1970-01-03 12:01:24.870,101.000
1970-01-03 12:01:25.877,101.000
1970-01-03 12:01:26.885,101.000
1970-01-03 12:01:27.892,101.000
1970-01-03 12:01:28.899,101.000
1970-01-03 12:01:29.907,101.000
1970-01-03 12:01:30.914,101.000
1970-01-03 12:01:31.921,101.000
1970-01-03 12:01:32.928,101.000
1970-01-03 12:01:33.936,101.000
1970-01-03 12:01:34.943,101.000
1970-01-03 12:01:35.950,101.000
1970-01-03 12:01:36.958,101.000
1970-01-03 12:01:37.965,101.000
1970-01-03 12:01:38.972,101.000
1970-01-03 12:01:39.980,101.000
1970-01-03 12:01:40.987,101.000
1970-01-03 12:01:41.994,101.000
1970-01-03 12:01:43.002,101.000
1970-01-03 12:01:44.009,101.000
1970-01-03 12:01:45.016,101.000
1970-01-03 12:01:46.024,101.000
1970-01-03 12:01:47.031,101.000
1970-01-03 12:01:48.038,101.000
1970-01-03 12:01:49.046,101.000
1970-01-03 12:01:50.053,101.000
1970-01-03 12:01:51.061,101.000
1970-01-03 12:01:52.068,101.000
1970-01-03 12:01:53.075,101.000
1970-01-03 12:01:54.083,101.000
1970-01-03 12:01:55.090,101.000
1970-01-03 12:01:56.098,101.000
1970-01-03 12:01:57.105,101.000
1970-01-03 12:01:58.113,101.000
1970-01-03 12:01:59.120,101.000
1970-01-03 12:02:00.127,101.000
1970-01-03 12:02:01.135,101.000
1970-01-03 12:02:02.142,101.000
1970-01-03 12:02:03.149,101.000
1970-01-03 12:02:04.157,101.000
1970-01-03 12:02:05.164,101.000
1970-01-03 12:02:06.171,101.000
1970-01-03 12:02:07.178,101.000
1970-01-03 12:02:08.186,101.000
1970-01-03 12:02:09.193,101.000
1970-01-03 12:02:10.200,101.000
1970-01-03 12:02:11.207,101.000
1970-01-03 12:02:12.214,101.000
1970-01-03 12:02:13.221,101.000
1970-01-03 12:02:14.228,101.000
1970-01-03 12:02:15.235,101.000
1970-01-03 12:02:16.242,101.000
1970-01-03 12:02:17.250,101.000
1970-01-03 12:02:18.257,101.000
1970-01-03 12:02:19.264,101.000
1970-01-03 12:02:20.271,101.000
1970-01-03 12:02:21.278,101.000
1970-01-03 12:02:22.285,101.000
1970-01-03 12:02:23.292,101.000
1970-01-03 12:02:24.300,101.000
1970-01-03 12:02:25.307,101.000
1970-01-03 12:02:26.314,101.000
1970-01-03 12:02:27.321,101.000
1970-01-03 12:02:28.328,101.000
1970-01-03 12:02:29.335,101.000
1970-01-03 12:02:30.342,101.000
1970-01-03 12:02:31.349,101.000
1970-01-03 12:02:32.356,101.000
1970-01-03 12:02:33.363,101.000
1970-01-03 12:02:34.370,101.000
1970-01-03 12:02:35.377,101.000
1970-01-03 12:02:36.384,101.000
1970-01-03 12:02:37.391,101.000
1970-01-03 12:02:38.398,101.000
1970-01-03 12:02:39.405,101.000
1970-01-03 12:02:40.411,101.000
1970-01-03 12:02:41.418,101.000
1970-01-03 12:02:42.425,101.000
1970-01-03 12:02:43.432,101.000
1970-01-03 12:02:44.438,101.000
1970-01-03 12:02:45.445,101.000
1970-01-03 12:02:46.452,101.000
1970-01-03 12:02:47.459,101.000
1970-01-03 12:02:48.466,101.000
1970-01-03 12:02:49.473,101.000
1970-01-03 12:02:50.480,101.000
1970-01-03 12:02:51.486,101.000
1970-01-03 12:02:52.493,101.000
1970-01-03 12:02:53.500,101.000
1970-01-03 12:02:54.507,101.000
1970-01-03 12:02:55.513,101.000
1970-01-03 12:02:56.520,101.000
1970-01-03 12:02:57.527,101.000
1970-01-03 12:02:58.534,101.000
1970-01-03 12:02:59.540,101.000
1970-01-03 12:03:00.547,101.000
1970-01-03 12:03:01.554,101.000
1970-01-03 12:03:02.561,101.000
1970-01-03 12:03:03.568,101.000
1970-01-03 12:03:04.574,101.000
1970-01-03 12:03:05.581,101.000
1970-01-03 12:03:06.588,101.000
1970-01-03 12:03:07.595,101.000
1970-01-03 12:03:08.602,101.000
1970-01-03 12:03:09.609,101.000
1970-01-03 12:03:10.615,101.000
1970-01-03 12:03:11.622,101.000
1970-01-03 12:03:12.629,101.000
1970-01-03 12:03:13.636,101.000
1970-01-03 12:03:14.643,101.000
1970-01-03 12:03:15.649,101.000
1970-01-03 12:03:16.656,101.000
1970-01-03 12:03:17.662,101.000
1970-01-03 12:03:18.669,101.000
1970-01-03 12:03:19.676,101.000
1970-01-03 12:03:20.682,101.000
1970-01-03 12:03:21.689,101.000
1970-01-03 12:03:22.696,101.000
1970-01-03 12:03:23.702,101.000
1970-01-03 12:03:24.709,101.000
1970-01-03 12:03:25.715,101.000
1970-01-03 12:03:26.722,101.000
1970-01-03 12:03:27.729,101.000
1970-01-03 12:03:28.735,101.000
1970-01-03 12:03:29.742,101.000
1970-01-03 12:03:30.748,101.000
1970-01-03 12:03:31.755,101.000
1970-01-03 12:03:32.761,101.000
1970-01-03 12:03:33.768,101.000
1970-01-03 12:03:34.775,101.000
1970-01-03 12:03:35.781,101.000
1970-01-03 12:03:36.788,101.000
1970-01-03 12:03:37.795,101.000
1970-01-03 12:03:38.802,101.000
1970-01-03 12:03:39.808,101.000
1970-01-03 12:03:40.815,101.000
1970-01-03 12:03:41.822,101.000
1970-01-03 12:03:42.829,101.000
1970-01-03 12:03:43.836,101.000
1970-01-03 12:03:44.843,101.000
1970-01-03 12:03:45.850,101.000
1970-01-03 12:03:46.857,101.000
1970-01-03 12:03:47.864,101.000
1970-01-03 12:03:48.871,101.000
1970-01-03 12:03:49.878,101.000
1970-01-03 12:03:50.885,101.000
1970-01-03 12:03:51.892,101.000
1970-01-03 12:03:52.899,101.000
1970-01-03 12:03:53.906,101.000
1970-01-03 12:03:54.913,101.000
1970-01-03 12:03:55.920,101.000
1970-01-03 12:03:56.927,101.000
1970-01-03 12:03:57.934,101.000
1970-01-03 12:03:58.941,101.000
1970-01-03 12:03:59.948,101.000
1970-01-03 12:04:00.955,101.000
1970-01-03 12:04:01.962,101.000
1970-01-03 12:04:02.969,101.000
1970-01-03 12:04:03.976,101.000
1970-01-03 12:04:04.984,101.000
1970-01-03 12:04:05.991,101.000
1970-01-03 12:04:06.998,101.000
1970-01-03 12:04:08.005,101.000
1970-01-03 12:04:09.012,101.000
1970-01-03 12:04:10.019,101.000
1970-01-03 12:04:11.026,101.000
1970-01-03 12:04:12.033,101.000
1970-01-03 12:04:13.040,101.000
1970-01-03 12:04:14.047,101.000
1970-01-03 12:04:15.054,101.000
1970-01-03 12:04:16.061,101.000
1970-01-03 12:04:17.067,101.000
1970-01-03 12:04:18.074,101.000
1970-01-03 12:04:19.081,101.000
1970-01-03 12:04:20.088,101.000
1970-01-03 12:04:21.094,101.000
1970-01-03 12:04:22.101,101.000
1970-01-03 12:04:23.107,101.000
1970-01-03 12:04:24.114,101.000
1970-01-03 12:04:25.121,101.000
1970-01-03 12:04:26.127,101.000
1970-01-03 12:04:27.134,101.000
1970-01-03 12:04:28.141,101.000
1970-01-03 12:04:29.147,101.000
1970-01-03 12:04:30.154,101.000
1970-01-03 12:04:31.161,101.000
1970-01-03 12:04:32.168,101.000
1970-01-03 12:04:33.174,101.000
1970-01-03 12:04:34.181,101.000
1970-01-03 12:04:35.187,101.000
1970-01-03 12:04:36.194,101.000
1970-01-03 12:04:37.200,101.000
1970-01-03 12:04:38.207,101.000
1970-01-03 12:04:39.214,101.000
1970-01-03 12:04:40.221,101.000
1970-01-03 12:04:41.228,101.000
1970-01-03 12:04:42.235,101.000
1970-01-03 12:04:43.241,101.000
1970-01-03 12:04:44.248,101.000
1970-01-03 12:04:45.255,101.000
1970-01-03 12:04:46.262,101.000
1970-01-03 12:04:47.269,101.000
1970-01-03 12:04:48.276,101.000
1970-01-03 12:04:49.283,101.000
1970-01-03 12:04:50.290,101.000
1970-01-03 12:04:51.297,101.000
1970-01-03 12:04:52.304,101.000
1970-01-03 12:04:53.311,101.000
1970-01-03 12:04:54.318,101.000
1970-01-03 12:04:55.325,101.000
1970-01-03 12:04:56.332,101.000
1970-01-03 12:04:57.339,101.000
1970-01-03 12:04:58.346,101.000
1970-01-03 12:04:59.353,101.000
1970-01-03 12:05:00.360,101.000
1970-01-03 12:05:01.367,101.000
1970-01-03 12:05:02.375,101.000
1970-01-03 12:05:03.382,101.000
1970-01-03 12:05:04.389,101.000
1970-01-03 12:05:05.396,101.000
1970-01-03 12:05:06.403,101.000
1970-01-03 12:05:07.410,101.000
1970-01-03 12:05:08.417,101.000
1970-01-03 12:05:09.424,101.000
1970-01-03 12:05:10.431,101.000
1970-01-03 12:05:11.438,101.000
1970-01-03 12:05:12.445,101.000
1970-01-03 12:05:13.451,101.000
1970-01-03 12:05:14.458,101.000
1970-01-03 12:05:15.465,101.000
1970-01-03 12:05:16.472,101.000
1970-01-03 12:05:17.478,101.000
1970-01-03 12:05:18.485,101.000
1970-01-03 12:05:19.492,101.000
1970-01-03 12:05:20.498,101.000
1970-01-03 12:05:21.505,101.000
1970-01-03 12:05:22.512,101.000
1970-01-03 12:05:23.518,101.000
1970-01-03 12:05:24.525,101.000
1970-01-03 12:05:25.531,101.000
1970-01-03 12:05:26.538,101.000
1970-01-03 12:05:27.545,101.000
1970-01-03 12:05:28.551,101.000
1970-01-03 12:05:29.558,101.000
1970-01-03 12:05:30.565,101.000
1970-01-03 12:05:31.571,101.000
1970-01-03 12:05:32.578,101.000
1970-01-03 12:05:33.585,101.000
1970-01-03 12:05:34.591,101.000
1970-01-03 12:05:35.598,101.000
1970-01-03 12:05:36.605,101.000
1970-01-03 12:05:37.612,101.000
1970-01-03 12:05:38.619,101.000
1970-01-03 12:05:39.626,101.000
1970-01-03 12:05:40.633,101.000
1970-01-03 12:05:41.640,101.000
1970-01-03 12:05:42.647,101.000
1970-01-03 12:05:43.654,101.000
1970-01-03 12:05:44.661,101.000
1970-01-03 12:05:45.668,101.000
1970-01-03 12:05:46.675,101.000
1970-01-03 12:05:47.682,101.000
1970-01-03 12:05:48.689,101.000
1970-01-03 12:05:49.696,101.000
1970-01-03 12:05:50.703,101.000
1970-01-03 12:05:51.710,101.000
1970-01-03 12:05:52.717,101.000
1970-01-03 12:05:53.724,101.000
1970-01-03 12:05:54.732,101.000
1970-01-03 12:05:55.739,101.000
