HEADER_TIME_STAMP,SR
1970-01-03 11:00:00.755,101.000
1970-01-03 11:00:01.763,101.000
1970-01-03 11:00:02.771,101.000
1970-01-03 11:00:03.779,101.000
1970-01-03 11:00:04.787,101.000
1970-01-03 11:00:05.795,101.000
1970-01-03 11:00:06.803,101.000
1970-01-03 11:00:07.811,101.000
1970-01-03 11:00:08.819,101.000
1970-01-03 11:00:09.827,101.000
1970-01-03 11:00:10.835,101.000
1970-01-03 11:00:11.843,101.000
1970-01-03 11:00:12.851,101.000
1970-01-03 11:00:13.859,101.000
1970-01-03 11:00:14.867,101.000
1970-01-03 11:00:15.875,101.000
1970-01-03 11:00:16.882,101.000
1970-01-03 11:00:17.890,101.000
1970-01-03 11:00:18.898,101.000
1970-01-03 11:00:19.906,101.000
1970-01-03 11:00:20.913,101.000
1970-01-03 11:00:21.921,101.000
1970-01-03 11:00:22.929,101.000
1970-01-03 11:00:23.936,101.000
1970-01-03 11:00:24.944,101.000
1970-01-03 11:00:25.952,101.000
1970-01-03 11:00:26.959,101.000
1970-01-03 11:00:27.967,101.000
1970-01-03 11:00:28.975,101.000
1970-01-03 11:00:29.982,101.000
1970-01-03 11:00:30.990,101.000
1970-01-03 11:00:31.997,101.000
1970-01-03 11:00:33.005,101.000
1970-01-03 11:00:34.012,101.000
1970-01-03 11:00:35.020,101.000
1970-01-03 11:00:36.027,101.000
1970-01-03 11:00:37.035,101.000
1970-01-03 11:00:38.043,101.000
1970-01-03 11:00:39.051,101.000
1970-01-03 11:00:40.059,101.000
1970-01-03 11:00:41.066,101.000
1970-01-03 11:00:42.074,101.000
1970-01-03 11:00:43.082,101.000
1970-01-03 11:00:44.090,101.000
1970-01-03 11:00:45.098,101.000
1970-01-03 11:00:46.106,101.000
1970-01-03 11:00:47.114,101.000
1970-01-03 11:00:48.122,101.000
1970-01-03 11:00:49.130,101.000
1970-01-03 11:00:50.137,101.000
1970-01-03 11:00:51.145,101.000
1970-01-03 11:00:52.153,101.000
1970-01-03 11:00:53.161,101.000
1970-01-03 11:00:54.169,101.000
1970-01-03 11:00:55.177,101.000
1970-01-03 11:00:56.185,101.000
1970-01-03 11:00:57.193,101.000
1970-01-03 11:00:58.201,101.000
1970-01-03 11:00:59.209,101.000
1970-01-03 11:01:00.217,101.000
1970-01-03 11:01:01.225,101.000
1970-01-03 11:01:02.233,101.000
1970-01-03 11:01:03.241,101.000
1970-01-03 11:01:04.249,101.000
1970-01-03 11:01:05.257,101.000
1970-01-03 11:01:06.265,101.000
1970-01-03 11:01:07.273,101.000
1970-01-03 11:01:08.281,101.000
1970-01-03 11:01:09.288,101.000
1970-01-03 11:01:10.296,101.000
1970-01-03 11:01:11.304,101.000
1970-01-03 11:01:12.312,101.000
1970-01-03 11:01:13.320,101.000
1970-01-03 11:01:14.328,101.000
1970-01-03 11:01:15.336,101.000
1970-01-03 11:01:16.344,101.000
1970-01-03 11:01:17.353,101.000
1970-01-03 11:01:18.361,101.000
1970-01-03 11:01:19.369,101.000
1970-01-03 11:01:20.377,101.000
1970-01-03 11:01:21.385,101.000
1970-01-03 11:01:22.393,101.000
1970-01-03 11:01:23.401,101.000
1970-01-03 11:01:24.410,101.000
1970-01-03 11:01:25.418,101.000
1970-01-03 11:01:26.426,101.000
1970-01-03 11:01:27.435,101.000
1970-01-03 11:01:28.443,101.000
1970-01-03 11:01:29.451,101.000
1970-01-03 11:01:30.460,101.000
1970-01-03 11:01:31.468,101.000
1970-01-03 11:01:32.476,101.000
1970-01-03 11:01:33.484,101.000
1970-01-03 11:01:34.493,101.000
1970-01-03 11:01:35.501,101.000
1970-01-03 11:01:36.509,101.000
1970-01-03 11:01:37.518,101.000
1970-01-03 11:01:38.526,101.000
1970-01-03 11:01:39.534,101.000
1970-01-03 11:01:40.543,101.000
1970-01-03 11:01:41.551,101.000
1970-01-03 11:01:42.559,101.000
1970-01-03 11:01:43.567,101.000
1970-01-03 11:01:44.575,101.000
1970-01-03 11:01:45.583,101.000
1970-01-03 11:01:46.591,101.000
1970-01-03 11:01:47.600,101.000
1970-01-03 11:01:48.608,101.000
1970-01-03 11:01:49.616,101.000
1970-01-03 11:01:50.624,101.000
1970-01-03 11:01:51.633,101.000
1970-01-03 11:01:52.641,101.000
1970-01-03 11:01:53.649,101.000
1970-01-03 11:01:54.658,101.000
1970-01-03 11:01:55.666,101.000
1970-01-03 11:01:56.674,101.000
1970-01-03 11:01:57.683,101.000
1970-01-03 11:01:58.691,101.000
1970-01-03 11:01:59.699,101.000
1970-01-03 11:02:00.708,101.000
1970-01-03 11:02:01.716,101.000
1970-01-03 11:02:02.724,101.000
1970-01-03 11:02:03.732,101.000
1970-01-03 11:02:04.741,101.000
1970-01-03 11:02:05.749,101.000
1970-01-03 11:02:06.757,101.000
1970-01-03 11:02:07.766,101.000
1970-01-03 11:02:08.774,101.000
1970-01-03 11:02:09.782,101.000
1970-01-03 11:02:10.790,101.000
1970-01-03 11:02:11.798,101.000
1970-01-03 11:02:12.807,101.000
1970-01-03 11:02:13.815,101.000
1970-01-03 11:02:14.823,101.000
1970-01-03 11:02:15.831,101.000
1970-01-03 11:02:16.839,101.000
1970-01-03 11:02:17.847,101.000
1970-01-03 11:02:18.855,101.000
1970-01-03 11:02:19.863,101.000
1970-01-03 11:02:20.871,101.000
1970-01-03 11:02:21.879,101.000
