HEADER_TIME_STAMP,X,Y,Z,HZ
2018-06-14 14:25:32.700,0.044,-0.252,-1.038,1
2018-06-14 14:25:32.725,0.041,-0.287,-1.041,1
2018-06-14 14:25:32.750,-0.015,-0.284,-0.977,1
2018-06-14 14:25:32.775,-0.100,-0.238,-0.994,1
2018-06-14 14:25:32.800,-0.173,-0.173,-1.041,1
2018-06-14 14:25:32.825,-0.176,-0.138,-1.021,1
2018-06-14 14:25:32.850,-0.211,-0.082,-1.026,1
2018-06-14 14:25:32.875,-0.211,-0.047,-1.018,1
2018-06-14 14:25:32.900,-0.243,-0.023,-1.012,1
2018-06-14 14:25:32.925,-0.258,0.059,-1.032,1
2018-06-14 14:25:32.950,-0.240,0.126,-0.991,1
2018-06-14 14:25:32.975,-0.246,0.141,-0.997,1
2018-06-14 14:25:33.000,-0.217,0.188,-1.018,1
2018-06-14 14:25:33.025,-0.167,0.205,-0.965,1
2018-06-14 14:25:33.050,-0.132,0.258,-0.962,1
2018-06-14 14:25:33.075,-0.091,0.314,-0.988,1
2018-06-14 14:25:33.100,-0.062,0.311,-0.968,1
2018-06-14 14:25:33.125,0.000,0.314,-0.956,1
2018-06-14 14:25:33.150,0.047,0.337,-0.956,1
2018-06-14 14:25:33.175,0.070,0.340,-0.962,1
2018-06-14 14:25:33.200,0.147,0.337,-0.979,1
2018-06-14 14:25:33.225,0.170,0.320,-0.938,1
2018-06-14 14:25:33.250,0.235,0.290,-0.947,1
2018-06-14 14:25:33.275,0.264,0.305,-0.965,1
2018-06-14 14:25:33.300,0.320,0.276,-0.974,1
2018-06-14 14:25:33.325,0.346,0.226,-0.938,1
2018-06-14 14:25:33.350,0.372,0.147,-0.947,1
2018-06-14 14:25:33.375,0.405,0.067,-0.974,1
2018-06-14 14:25:33.400,0.393,0.091,-0.979,1
2018-06-14 14:25:33.425,0.437,0.111,-0.979,1
2018-06-14 14:25:33.450,0.408,0.085,-0.947,1
2018-06-14 14:25:33.475,0.399,-0.056,-0.956,1
2018-06-14 14:25:33.500,0.355,-0.188,-1.003,1
2018-06-14 14:25:33.525,0.314,-0.232,-0.994,1
2018-06-14 14:25:33.550,0.334,-0.226,-1.006,1
2018-06-14 14:25:33.575,0.243,-0.246,-1.006,1
2018-06-14 14:25:33.600,0.199,-0.246,-1.006,1
2018-06-14 14:25:33.625,0.170,-0.270,-0.982,1
2018-06-14 14:25:33.650,0.120,-0.287,-0.988,1
2018-06-14 14:25:33.675,0.044,-0.287,-0.994,1
2018-06-14 14:25:33.700,-0.015,-0.255,-0.991,1
2018-06-14 14:25:33.725,-0.012,-0.261,-1.006,1
2018-06-14 14:25:33.750,-0.012,-0.284,-1.006,1
2018-06-14 14:25:33.775,-0.047,-0.261,-1.006,1
2018-06-14 14:25:33.800,-0.147,-0.196,-1.023,1
2018-06-14 14:25:33.825,-0.182,-0.226,-1.023,1
2018-06-14 14:25:33.850,-0.211,-0.202,-0.965,1
2018-06-14 14:25:33.875,-0.235,-0.100,-0.941,1
2018-06-14 14:25:33.900,-0.232,-0.038,-1.018,1
2018-06-14 14:25:33.925,-0.240,0.009,-1.053,1
2018-06-14 14:25:33.950,-0.205,0.129,-1.012,1
2018-06-14 14:25:33.975,-0.191,0.170,-0.988,1
2018-06-14 14:25:34.000,-0.270,0.141,-1.026,1
2018-06-14 14:25:34.025,-0.182,0.214,-0.988,1
2018-06-14 14:25:34.050,-0.111,0.232,-0.921,1
2018-06-14 14:25:34.075,-0.097,0.352,-1.035,1
2018-06-14 14:25:34.100,-0.047,0.284,-0.941,1
2018-06-14 14:25:34.125,0.000,0.326,-0.947,1
2018-06-14 14:25:34.150,0.015,0.358,-1.003,1
2018-06-14 14:25:34.175,0.073,0.346,-0.968,1
2018-06-14 14:25:34.200,0.167,0.340,-0.941,1
2018-06-14 14:25:34.225,0.196,0.343,-0.988,1
2018-06-14 14:25:34.250,0.229,0.314,-0.950,1
2018-06-14 14:25:34.275,0.293,0.243,-0.941,1
2018-06-14 14:25:34.300,0.334,0.202,-0.953,1
2018-06-14 14:25:34.325,0.349,0.170,-0.950,1
2018-06-14 14:25:34.350,0.378,0.106,-0.938,1
2018-06-14 14:25:34.375,0.390,0.091,-0.974,1
2018-06-14 14:25:34.400,0.393,0.076,-0.994,1
2018-06-14 14:25:34.425,0.405,0.018,-0.988,1
2018-06-14 14:25:34.450,0.372,-0.023,-0.965,1
2018-06-14 14:25:34.475,0.378,-0.026,-0.935,1
2018-06-14 14:25:34.500,0.378,-0.085,-0.968,1
2018-06-14 14:25:34.525,0.355,-0.188,-0.991,1
2018-06-14 14:25:34.550,0.284,-0.252,-0.974,1
2018-06-14 14:25:34.575,0.261,-0.276,-0.991,1
2018-06-14 14:25:34.600,0.191,-0.284,-1.006,1
2018-06-14 14:25:34.625,0.135,-0.282,-1.059,1
2018-06-14 14:25:34.650,0.097,-0.290,-1.026,1
2018-06-14 14:25:34.675,0.047,-0.305,-1.003,1
2018-06-14 14:25:34.700,-0.009,-0.296,-0.991,1
2018-06-14 14:25:34.725,-0.053,-0.282,-0.994,1
2018-06-14 14:25:34.750,-0.076,-0.267,-1.021,1
2018-06-14 14:25:34.775,-0.097,-0.238,-1.009,1
2018-06-14 14:25:34.800,-0.155,-0.211,-0.977,1
2018-06-14 14:25:34.825,-0.176,-0.170,-0.977,1
2018-06-14 14:25:34.850,-0.188,-0.199,-1.003,1
2018-06-14 14:25:34.875,-0.249,-0.141,-1.041,1
2018-06-14 14:25:34.900,-0.264,-0.100,-1.006,1
2018-06-14 14:25:34.925,-0.243,0.056,-0.991,1
2018-06-14 14:25:34.950,-0.211,0.126,-0.968,1
2018-06-14 14:25:34.975,-0.191,0.176,-0.956,1
2018-06-14 14:25:35.000,-0.191,0.202,-1.003,1
2018-06-14 14:25:35.025,-0.199,0.188,-0.982,1
2018-06-14 14:25:35.050,-0.199,0.211,-1.018,1
2018-06-14 14:25:35.075,-0.097,0.273,-0.979,1
2018-06-14 14:25:35.100,-0.023,0.340,-0.927,1
2018-06-14 14:25:35.125,0.026,0.331,-0.953,1
2018-06-14 14:25:35.150,0.032,0.337,-0.982,1
2018-06-14 14:25:35.175,0.073,0.326,-0.947,1
2018-06-14 14:25:35.200,0.120,0.343,-0.950,1
2018-06-14 14:25:35.225,0.144,0.355,-0.968,1
2018-06-14 14:25:35.250,0.217,0.337,-0.968,1
2018-06-14 14:25:35.275,0.328,0.243,-0.938,1
2018-06-14 14:25:35.300,0.361,0.188,-0.935,1
2018-06-14 14:25:35.325,0.372,0.170,-0.962,1
2018-06-14 14:25:35.350,0.399,0.129,-0.982,1
2018-06-14 14:25:35.375,0.387,0.076,-0.977,1
2018-06-14 14:25:35.400,0.393,0.026,-0.982,1
2018-06-14 14:25:35.425,0.416,-0.032,-0.997,1
2018-06-14 14:25:35.450,0.393,-0.076,-0.947,1
2018-06-14 14:25:35.475,0.343,-0.106,-0.933,1
2018-06-14 14:25:35.500,0.340,-0.144,-0.962,1
2018-06-14 14:25:35.525,0.276,-0.217,-0.965,1
2018-06-14 14:25:35.550,0.243,-0.255,-0.968,1
2018-06-14 14:25:35.575,0.249,-0.255,-1.012,1
2018-06-14 14:25:35.600,0.211,-0.267,-1.032,1
2018-06-14 14:25:35.625,0.188,-0.273,-1.065,1
2018-06-14 14:25:35.650,0.117,-0.296,-1.079,1
2018-06-14 14:25:35.675,0.023,-0.311,-1.041,1
2018-06-14 14:25:35.700,-0.026,-0.267,-0.994,1
2018-06-14 14:25:35.725,-0.029,-0.255,-0.994,1
2018-06-14 14:25:35.750,-0.053,-0.284,-1.012,1
2018-06-14 14:25:35.775,-0.097,-0.296,-0.982,1
2018-06-14 14:25:35.800,-0.170,-0.191,-0.977,1
2018-06-14 14:25:35.825,-0.214,-0.088,-1.006,1
2018-06-14 14:25:35.850,-0.226,-0.056,-1.032,1
2018-06-14 14:25:35.875,-0.229,-0.026,-1.009,1
2018-06-14 14:25:35.900,-0.235,-0.009,-0.994,1
2018-06-14 14:25:35.925,-0.220,-0.044,-0.979,1
2018-06-14 14:25:35.950,-0.264,0.018,-1.032,1
2018-06-14 14:25:35.975,-0.199,0.158,-1.012,1
2018-06-14 14:25:36.000,-0.144,0.199,-0.903,1
2018-06-14 14:25:36.025,-0.173,0.252,-1.003,1
2018-06-14 14:25:36.050,-0.117,0.246,-0.935,1
2018-06-14 14:25:36.075,-0.067,0.284,-0.947,1
2018-06-14 14:25:36.100,-0.032,0.328,-0.982,1
2018-06-14 14:25:36.125,-0.012,0.305,-0.956,1
2018-06-14 14:25:36.150,0.053,0.320,-0.947,1
2018-06-14 14:25:36.175,0.088,0.343,-0.953,1
2018-06-14 14:25:36.200,0.141,0.340,-0.968,1
2018-06-14 14:25:36.225,0.205,0.302,-0.947,1
2018-06-14 14:25:36.250,0.246,0.270,-0.956,1
2018-06-14 14:25:36.275,0.243,0.287,-0.938,1
2018-06-14 14:25:36.300,0.302,0.240,-0.941,1
2018-06-14 14:25:36.325,0.375,0.173,-0.977,1
2018-06-14 14:25:36.350,0.405,0.114,-0.953,1
2018-06-14 14:25:36.375,0.408,0.073,-0.974,1
2018-06-14 14:25:36.400,0.434,0.044,-0.994,1
2018-06-14 14:25:36.425,0.384,-0.026,-0.997,1
2018-06-14 14:25:36.450,0.375,-0.082,-0.953,1
2018-06-14 14:25:36.475,0.355,-0.191,-0.982,1
2018-06-14 14:25:36.500,0.343,-0.199,-0.965,1
2018-06-14 14:25:36.525,0.346,-0.199,-0.979,1
2018-06-14 14:25:36.550,0.255,-0.226,-0.965,1
2018-06-14 14:25:36.575,0.226,-0.258,-1.012,1
2018-06-14 14:25:36.600,0.182,-0.282,-1.012,1
2018-06-14 14:25:36.625,0.114,-0.305,-1.003,1
2018-06-14 14:25:36.650,0.067,-0.290,-1.006,1
2018-06-14 14:25:36.675,-0.015,-0.270,-1.032,1
2018-06-14 14:25:36.700,-0.015,-0.246,-1.038,1
2018-06-14 14:25:36.725,-0.044,-0.238,-1.023,1
2018-06-14 14:25:36.750,-0.088,-0.240,-1.009,1
2018-06-14 14:25:36.775,-0.126,-0.232,-0.994,1
2018-06-14 14:25:36.800,-0.135,-0.199,-0.977,1
2018-06-14 14:25:36.825,-0.158,-0.238,-0.979,1
2018-06-14 14:25:36.850,-0.199,-0.229,-0.968,1
2018-06-14 14:25:36.875,-0.270,-0.070,-1.006,1
2018-06-14 14:25:36.900,-0.270,0.041,-1.018,1
2018-06-14 14:25:36.925,-0.202,0.088,-0.962,1
2018-06-14 14:25:36.950,-0.232,0.147,-0.997,1
2018-06-14 14:25:36.975,-0.214,0.147,-0.991,1
2018-06-14 14:25:37.000,-0.182,0.191,-0.997,1
2018-06-14 14:25:37.025,-0.173,0.188,-0.965,1
2018-06-14 14:25:37.050,-0.135,0.258,-0.977,1
2018-06-14 14:25:37.075,-0.067,0.317,-0.977,1
2018-06-14 14:25:37.100,-0.003,0.296,-0.924,1
2018-06-14 14:25:37.125,0.023,0.328,-0.979,1
2018-06-14 14:25:37.150,0.018,0.328,-0.988,1
2018-06-14 14:25:37.175,0.047,0.317,-0.927,1
2018-06-14 14:25:37.200,0.120,0.352,-0.982,1
2018-06-14 14:25:37.225,0.196,0.337,-0.941,1
2018-06-14 14:25:37.250,0.226,0.314,-0.950,1
2018-06-14 14:25:37.275,0.302,0.240,-0.979,1
2018-06-14 14:25:37.300,0.346,0.188,-0.962,1
2018-06-14 14:25:37.325,0.343,0.155,-0.950,1
2018-06-14 14:25:37.350,0.372,0.076,-0.947,1
2018-06-14 14:25:37.375,0.393,0.047,-0.968,1
2018-06-14 14:25:37.400,0.405,0.044,-0.991,1
2018-06-14 14:25:37.425,0.416,0.009,-0.988,1
2018-06-14 14:25:37.450,0.399,-0.073,-0.965,1
2018-06-14 14:25:37.475,0.355,-0.103,-0.956,1
2018-06-14 14:25:37.500,0.334,-0.161,-0.968,1
2018-06-14 14:25:37.525,0.326,-0.202,-0.979,1
2018-06-14 14:25:37.550,0.229,-0.270,-0.974,1
2018-06-14 14:25:37.575,0.217,-0.267,-1.009,1
2018-06-14 14:25:37.600,0.196,-0.261,-1.023,1
2018-06-14 14:25:37.625,0.144,-0.299,-1.053,1
2018-06-14 14:25:37.650,0.082,-0.320,-1.038,1
2018-06-14 14:25:37.675,0.000,-0.314,-1.003,1
2018-06-14 14:25:37.700,-0.032,-0.258,-0.991,1
2018-06-14 14:25:37.725,-0.038,-0.261,-1.003,1
2018-06-14 14:25:37.750,-0.103,-0.255,-1.012,1
2018-06-14 14:25:37.775,-0.135,-0.185,-0.997,1
2018-06-14 14:25:37.800,-0.161,-0.158,-1.003,1
2018-06-14 14:25:37.825,-0.196,-0.117,-1.006,1
2018-06-14 14:25:37.850,-0.217,-0.070,-1.003,1
2018-06-14 14:25:37.875,-0.211,-0.070,-1.003,1
2018-06-14 14:25:37.900,-0.249,-0.059,-1.023,1
2018-06-14 14:25:37.925,-0.273,-0.076,-0.991,1
2018-06-14 14:25:37.950,-0.255,0.091,-0.977,1
2018-06-14 14:25:37.975,-0.191,0.170,-0.965,1
2018-06-14 14:25:38.000,-0.173,0.238,-0.956,1
2018-06-14 14:25:38.025,-0.158,0.238,-0.941,1
2018-06-14 14:25:38.050,-0.114,0.273,-0.974,1
2018-06-14 14:25:38.075,-0.070,0.296,-0.965,1
2018-06-14 14:25:38.100,-0.056,0.305,-0.935,1
2018-06-14 14:25:38.125,-0.015,0.343,-0.956,1
2018-06-14 14:25:38.150,0.062,0.352,-0.962,1
2018-06-14 14:25:38.175,0.129,0.331,-0.941,1
2018-06-14 14:25:38.200,0.144,0.343,-0.950,1
2018-06-14 14:25:38.225,0.196,0.314,-0.953,1
2018-06-14 14:25:38.250,0.255,0.276,-0.950,1
2018-06-14 14:25:38.275,0.290,0.211,-0.912,1
2018-06-14 14:25:38.300,0.320,0.217,-0.938,1
2018-06-14 14:25:38.325,0.370,0.182,-0.974,1
2018-06-14 14:25:38.350,0.390,0.141,-0.982,1
2018-06-14 14:25:38.375,0.408,0.076,-0.977,1
2018-06-14 14:25:38.400,0.399,0.023,-0.991,1
2018-06-14 14:25:38.425,0.375,-0.026,-0.991,1
2018-06-14 14:25:38.450,0.378,-0.091,-0.938,1
2018-06-14 14:25:38.475,0.405,-0.091,-0.965,1
2018-06-14 14:25:38.500,0.346,-0.188,-0.982,1
2018-06-14 14:25:38.525,0.328,-0.202,-1.003,1
2018-06-14 14:25:38.550,0.229,-0.252,-0.962,1
2018-06-14 14:25:38.575,0.191,-0.273,-0.988,1
2018-06-14 14:25:38.600,0.147,-0.273,-0.974,1
2018-06-14 14:25:38.625,0.126,-0.282,-0.988,1
2018-06-14 14:25:38.650,0.076,-0.287,-1.047,1
2018-06-14 14:25:38.675,0.018,-0.284,-1.082,1
2018-06-14 14:25:38.700,-0.015,-0.261,-1.065,1
2018-06-14 14:25:38.725,-0.056,-0.246,-1.006,1
2018-06-14 14:25:38.750,-0.111,-0.232,-0.991,1
2018-06-14 14:25:38.775,-0.129,-0.226,-0.991,1
2018-06-14 14:25:38.800,-0.132,-0.232,-0.982,1
2018-06-14 14:25:38.825,-0.196,-0.152,-0.974,1
2018-06-14 14:25:38.850,-0.229,-0.073,-0.991,1
2018-06-14 14:25:38.875,-0.249,-0.003,-1.038,1
2018-06-14 14:25:38.900,-0.249,0.082,-1.018,1
2018-06-14 14:25:38.925,-0.211,0.103,-0.947,1
2018-06-14 14:25:38.950,-0.220,0.141,-0.994,1
2018-06-14 14:25:38.975,-0.229,0.106,-1.009,1
2018-06-14 14:25:39.000,-0.161,0.144,-0.947,1
2018-06-14 14:25:39.025,-0.170,0.232,-0.988,1
2018-06-14 14:25:39.050,-0.097,0.284,-0.979,1
2018-06-14 14:25:39.075,-0.032,0.314,-0.941,1
2018-06-14 14:25:39.100,-0.038,0.305,-0.965,1
2018-06-14 14:25:39.125,-0.012,0.340,-0.974,1
2018-06-14 14:25:39.150,0.032,0.340,-0.965,1
2018-06-14 14:25:39.175,0.076,0.340,-0.953,1
2018-06-14 14:25:39.200,0.144,0.358,-0.938,1
2018-06-14 14:25:39.225,0.258,0.314,-0.974,1
2018-06-14 14:25:39.250,0.284,0.246,-0.933,1
2018-06-14 14:25:39.275,0.314,0.240,-0.947,1
2018-06-14 14:25:39.300,0.308,0.229,-0.974,1
2018-06-14 14:25:39.325,0.346,0.196,-0.977,1
2018-06-14 14:25:39.350,0.372,0.138,-0.935,1
2018-06-14 14:25:39.375,0.402,0.123,-0.974,1
2018-06-14 14:25:39.400,0.437,0.009,-1.006,1
2018-06-14 14:25:39.425,0.390,-0.038,-0.979,1
2018-06-14 14:25:39.450,0.370,-0.085,-0.968,1
2018-06-14 14:25:39.475,0.375,-0.103,-0.962,1
2018-06-14 14:25:39.500,0.314,-0.176,-0.965,1
2018-06-14 14:25:39.525,0.279,-0.202,-0.968,1
2018-06-14 14:25:39.550,0.232,-0.252,-0.956,1
2018-06-14 14:25:39.575,0.214,-0.261,-1.012,1
2018-06-14 14:25:39.600,0.202,-0.246,-1.035,1
2018-06-14 14:25:39.625,0.161,-0.282,-1.023,1
2018-06-14 14:25:39.650,0.067,-0.305,-1.023,1
2018-06-14 14:25:39.675,0.015,-0.290,-1.023,1
2018-06-14 14:25:39.700,0.029,-0.282,-1.009,1
2018-06-14 14:25:39.725,-0.053,-0.246,-1.021,1
2018-06-14 14:25:39.750,-0.103,-0.267,-1.035,1
2018-06-14 14:25:39.775,-0.170,-0.199,-1.009,1
2018-06-14 14:25:39.800,-0.185,-0.132,-1.021,1
2018-06-14 14:25:39.825,-0.211,-0.062,-1.023,1
2018-06-14 14:25:39.850,-0.226,-0.076,-1.006,1
2018-06-14 14:25:39.875,-0.220,-0.100,-0.956,1
2018-06-14 14:25:39.900,-0.235,-0.029,-0.953,1
2018-06-14 14:25:39.925,-0.264,0.015,-0.991,1
2018-06-14 14:25:39.950,-0.226,0.141,-1.023,1
2018-06-14 14:25:39.975,-0.182,0.176,-0.938,1
2018-06-14 14:25:40.000,-0.158,0.205,-0.953,1
2018-06-14 14:25:40.025,-0.147,0.252,-0.965,1
2018-06-14 14:25:40.050,-0.135,0.252,-0.938,1
2018-06-14 14:25:40.075,-0.088,0.299,-0.991,1
2018-06-14 14:25:40.100,-0.029,0.320,-0.927,1
2018-06-14 14:25:40.125,-0.012,0.331,-0.941,1
2018-06-14 14:25:40.150,0.059,0.358,-0.994,1
2018-06-14 14:25:40.175,0.111,0.340,-0.953,1
2018-06-14 14:25:40.200,0.147,0.317,-0.909,1
2018-06-14 14:25:40.225,0.196,0.337,-0.977,1
2018-06-14 14:25:40.250,0.226,0.358,-0.947,1
2018-06-14 14:25:40.275,0.284,0.252,-0.912,1
2018-06-14 14:25:40.300,0.372,0.214,-0.977,1
2018-06-14 14:25:40.325,0.402,0.170,-0.994,1
2018-06-14 14:25:40.350,0.387,0.114,-0.956,1
2018-06-14 14:25:40.375,0.364,0.085,-0.941,1
2018-06-14 14:25:40.400,0.416,0.062,-1.012,1
2018-06-14 14:25:40.425,0.393,-0.029,-0.968,1
2018-06-14 14:25:40.450,0.405,-0.106,-0.941,1
2018-06-14 14:25:40.475,0.402,-0.152,-0.997,1
2018-06-14 14:25:40.500,0.375,-0.155,-0.997,1
2018-06-14 14:25:40.525,0.326,-0.196,-1.003,1
2018-06-14 14:25:40.550,0.196,-0.246,-0.933,1
2018-06-14 14:25:40.575,0.188,-0.270,-0.953,1
2018-06-14 14:25:40.600,0.147,-0.284,-0.977,1
2018-06-14 14:25:40.625,0.114,-0.270,-1.047,1
2018-06-14 14:25:40.650,0.067,-0.276,-1.065,1
2018-06-14 14:25:40.675,0.026,-0.284,-1.012,1
2018-06-14 14:25:40.700,-0.041,-0.282,-1.003,1
2018-06-14 14:25:40.725,-0.067,-0.211,-1.009,1
2018-06-14 14:25:40.750,-0.053,-0.199,-1.023,1
2018-06-14 14:25:40.775,-0.158,-0.155,-1.038,1
2018-06-14 14:25:40.800,-0.167,-0.161,-0.997,1
2018-06-14 14:25:40.825,-0.202,-0.044,-1.018,1
2018-06-14 14:25:40.850,-0.229,-0.029,-1.041,1
2018-06-14 14:25:40.875,-0.249,0.023,-1.012,1
2018-06-14 14:25:40.900,-0.240,0.044,-0.977,1
2018-06-14 14:25:40.925,-0.217,0.062,-0.956,1
2018-06-14 14:25:40.950,-0.261,0.038,-0.982,1
2018-06-14 14:25:40.975,-0.217,0.152,-0.994,1
2018-06-14 14:25:41.000,-0.150,0.232,-0.924,1
2018-06-14 14:25:41.025,-0.155,0.282,-0.965,1
2018-06-14 14:25:41.050,-0.114,0.317,-1.026,1
2018-06-14 14:25:41.075,-0.062,0.267,-0.894,1
2018-06-14 14:25:41.100,-0.026,0.346,-0.974,1
2018-06-14 14:25:41.125,0.000,0.355,-0.988,1
2018-06-14 14:25:41.150,0.032,0.337,-0.909,1
2018-06-14 14:25:41.175,0.132,0.367,-0.950,1
2018-06-14 14:25:41.200,0.211,0.340,-0.962,1
2018-06-14 14:25:41.225,0.255,0.282,-0.933,1
2018-06-14 14:25:41.250,0.273,0.261,-0.938,1
