errPostCal,errPreCal,meanTemp,nStatic,xIntercept,xSlope,xTemp,yIntercept,ySlope,yTemp,zIntercept,zSlope,zTemp
0.00031092432362,0.0286141777144,0.0,20105,-0.0218686837944,1.00124776249,0.0,0.0651680237836,0.999409304348,0.0,-0.00874671829921,1.00160853329,0.0
