HEADER_TIME_STAMP,X,Y,Z,HZ
2018-06-14 14:25:33.449,0.293,0.025,-1.103,1
2018-06-14 14:25:33.482,0.285,0.130,-1.056,1
2018-06-14 14:25:33.516,0.247,0.206,-1.004,1
2018-06-14 14:25:33.549,0.234,0.206,-1.017,1
2018-06-14 14:25:33.583,0.239,0.248,-1.065,1
2018-06-14 14:25:33.616,0.167,0.307,-1.013,1
2018-06-14 14:25:33.650,0.100,0.366,-1.138,1
2018-06-14 14:25:33.683,0.004,0.378,-1.103,1
2018-06-14 14:25:33.717,-0.038,0.353,-1.039,1
2018-06-14 14:25:33.750,-0.100,0.336,-1.013,1
2018-06-14 14:25:33.783,-0.121,0.315,-1.035,1
2018-06-14 14:25:33.817,-0.226,0.303,-0.974,1
2018-06-14 14:25:33.850,-0.285,0.248,-0.983,1
2018-06-14 14:25:33.884,-0.322,0.139,-1.017,1
2018-06-14 14:25:33.917,-0.339,0.063,-1.035,1
2018-06-14 14:25:33.951,-0.335,0.059,-1.052,1
2018-06-14 14:25:33.984,-0.285,-0.021,-1.095,1
2018-06-14 14:25:34.018,-0.322,-0.071,-1.052,1
2018-06-14 14:25:34.051,-0.297,-0.151,-1.026,1
2018-06-14 14:25:34.085,-0.188,-0.206,-0.983,1
2018-06-14 14:25:34.118,-0.146,-0.231,-0.978,1
2018-06-14 14:25:34.152,-0.180,-0.265,-1.164,1
2018-06-14 14:25:34.185,-0.025,-0.294,-1.052,1
2018-06-14 14:25:34.219,0.013,-0.277,-1.116,1
2018-06-14 14:25:34.252,0.050,-0.248,-1.035,1
2018-06-14 14:25:34.286,0.100,-0.231,-1.052,1
2018-06-14 14:25:34.319,0.188,-0.189,-1.056,1
2018-06-14 14:25:34.353,0.272,-0.080,-1.073,1
2018-06-14 14:25:34.386,0.297,-0.063,-1.022,1
2018-06-14 14:25:34.420,0.293,0.021,-1.134,1
2018-06-14 14:25:34.453,0.305,0.071,-1.095,1
2018-06-14 14:25:34.487,0.343,0.084,-1.112,1
2018-06-14 14:25:34.520,0.188,0.189,-0.953,1
2018-06-14 14:25:34.554,0.264,0.172,-1.022,1
2018-06-14 14:25:34.587,0.146,0.277,-0.970,1
2018-06-14 14:25:34.621,0.138,0.311,-1.004,1
2018-06-14 14:25:34.654,0.063,0.340,-1.004,1
2018-06-14 14:25:34.688,0.071,0.345,-1.043,1
2018-06-14 14:25:34.721,-0.013,0.361,-0.953,1
2018-06-14 14:25:34.755,-0.121,0.345,-1.013,1
2018-06-14 14:25:34.788,-0.184,0.298,-1.043,1
2018-06-14 14:25:34.822,-0.205,0.298,-1.052,1
2018-06-14 14:25:34.855,-0.268,0.273,-1.052,1
2018-06-14 14:25:34.889,-0.326,0.130,-1.082,1
2018-06-14 14:25:34.922,-0.377,0.080,-1.052,1
2018-06-14 14:25:34.956,-0.335,-0.004,-1.086,1
2018-06-14 14:25:34.989,-0.318,-0.042,-1.073,1
2018-06-14 14:25:35.023,-0.318,-0.084,-1.022,1
2018-06-14 14:25:35.056,-0.322,-0.113,-1.039,1
2018-06-14 14:25:35.090,-0.218,-0.248,-1.103,1
2018-06-14 14:25:35.123,-0.176,-0.244,-1.073,1
2018-06-14 14:25:35.156,-0.071,-0.248,-1.035,1
2018-06-14 14:25:35.190,-0.042,-0.277,-1.022,1
2018-06-14 14:25:35.223,-0.008,-0.277,-1.134,1
2018-06-14 14:25:35.257,0.075,-0.261,-0.996,1
2018-06-14 14:25:35.290,0.130,-0.231,-1.095,1
2018-06-14 14:25:35.324,0.197,-0.139,-1.052,1
2018-06-14 14:25:35.357,0.226,-0.151,-1.022,1
2018-06-14 14:25:35.391,0.255,-0.143,-1.056,1
2018-06-14 14:25:35.424,0.264,0.013,-1.047,1
2018-06-14 14:25:35.458,0.293,0.034,-0.978,1
2018-06-14 14:25:35.491,0.259,0.176,-1.043,1
2018-06-14 14:25:35.525,0.218,0.248,-1.056,1
2018-06-14 14:25:35.558,0.197,0.235,-1.043,1
2018-06-14 14:25:35.592,0.226,0.265,-1.095,1
2018-06-14 14:25:35.625,0.138,0.319,-0.987,1
2018-06-14 14:25:35.659,0.021,0.340,-0.974,1
2018-06-14 14:25:35.692,0.029,0.332,-1.017,1
2018-06-14 14:25:35.726,-0.004,0.353,-1.047,1
2018-06-14 14:25:35.759,-0.134,0.366,-1.065,1
2018-06-14 14:25:35.793,-0.176,0.361,-1.112,1
2018-06-14 14:25:35.826,-0.276,0.256,-1.073,1
2018-06-14 14:25:35.860,-0.305,0.176,-1.073,1
2018-06-14 14:25:35.893,-0.314,0.143,-1.069,1
2018-06-14 14:25:35.927,-0.326,0.185,-1.043,1
2018-06-14 14:25:35.960,-0.364,0.055,-1.108,1
2018-06-14 14:25:35.994,-0.364,-0.042,-0.991,1
2018-06-14 14:25:36.027,-0.305,-0.105,-0.944,1
2018-06-14 14:25:36.061,-0.239,-0.176,-1.022,1
2018-06-14 14:25:36.094,-0.218,-0.227,-1.026,1
2018-06-14 14:25:36.128,-0.226,-0.256,-1.134,1
2018-06-14 14:25:36.161,-0.092,-0.277,-1.026,1
2018-06-14 14:25:36.195,-0.054,-0.235,-1.116,1
2018-06-14 14:25:36.228,0.054,-0.248,-1.004,1
2018-06-14 14:25:36.262,0.021,-0.240,-1.082,1
2018-06-14 14:25:36.295,0.109,-0.227,-1.035,1
2018-06-14 14:25:36.329,0.176,-0.168,-1.056,1
2018-06-14 14:25:36.362,0.243,-0.147,-1.017,1
2018-06-14 14:25:36.396,0.264,-0.034,-1.073,1
2018-06-14 14:25:36.429,0.272,0.013,-1.043,1
2018-06-14 14:25:36.463,0.314,0.029,-1.116,1
2018-06-14 14:25:36.496,0.322,0.067,-1.047,1
2018-06-14 14:25:36.529,0.255,0.214,-1.035,1
2018-06-14 14:25:36.563,0.234,0.235,-1.065,1
2018-06-14 14:25:36.596,0.192,0.265,-1.013,1
2018-06-14 14:25:36.630,0.100,0.315,-0.991,1
2018-06-14 14:25:36.663,0.038,0.340,-1.004,1
2018-06-14 14:25:36.697,-0.004,0.324,-0.953,1
2018-06-14 14:25:36.730,-0.033,0.345,-1.035,1
2018-06-14 14:25:36.764,-0.096,0.340,-1.095,1
2018-06-14 14:25:36.797,-0.205,0.294,-1.043,1
2018-06-14 14:25:36.831,-0.230,0.294,-1.043,1
2018-06-14 14:25:36.864,-0.268,0.265,-1.065,1
2018-06-14 14:25:36.898,-0.322,0.185,-1.073,1
2018-06-14 14:25:36.931,-0.364,0.076,-1.052,1
2018-06-14 14:25:36.965,-0.335,-0.034,-1.108,1
2018-06-14 14:25:36.998,-0.335,-0.034,-1.056,1
2018-06-14 14:25:37.032,-0.347,-0.042,-0.987,1
2018-06-14 14:25:37.065,-0.276,-0.227,-1.134,1
2018-06-14 14:25:37.099,-0.268,-0.248,-1.099,1
2018-06-14 14:25:37.132,-0.167,-0.282,-1.073,1
2018-06-14 14:25:37.166,-0.067,-0.261,-0.961,1
2018-06-14 14:25:37.199,-0.017,-0.269,-1.134,1
2018-06-14 14:25:37.233,0.025,-0.261,-1.035,1
2018-06-14 14:25:37.266,0.105,-0.231,-1.082,1
2018-06-14 14:25:37.300,0.167,-0.206,-1.047,1
2018-06-14 14:25:37.333,0.184,-0.172,-1.073,1
2018-06-14 14:25:37.367,0.205,-0.193,-1.026,1
2018-06-14 14:25:37.400,0.264,-0.055,-1.004,1
2018-06-14 14:25:37.434,0.301,0.000,-1.082,1
2018-06-14 14:25:37.467,0.272,0.097,-1.073,1
2018-06-14 14:25:37.501,0.264,0.176,-1.052,1
2018-06-14 14:25:37.534,0.205,0.202,-1.022,1
2018-06-14 14:25:37.568,0.280,0.231,-1.142,1
2018-06-14 14:25:37.601,0.130,0.282,-0.953,1
2018-06-14 14:25:37.635,0.080,0.294,-0.935,1
2018-06-14 14:25:37.668,0.038,0.340,-1.056,1
2018-06-14 14:25:37.702,0.000,0.349,-1.065,1
2018-06-14 14:25:37.735,-0.100,0.353,-1.013,1
2018-06-14 14:25:37.769,-0.121,0.366,-1.095,1
2018-06-14 14:25:37.802,-0.247,0.286,-1.073,1
2018-06-14 14:25:37.836,-0.276,0.231,-1.069,1
2018-06-14 14:25:37.869,-0.293,0.185,-1.073,1
2018-06-14 14:25:37.902,-0.310,0.160,-1.056,1
2018-06-14 14:25:37.936,-0.364,0.130,-1.056,1
2018-06-14 14:25:37.969,-0.343,0.013,-1.108,1
2018-06-14 14:25:38.003,-0.310,-0.034,-1.013,1
2018-06-14 14:25:38.036,-0.335,-0.013,-0.953,1
2018-06-14 14:25:38.070,-0.243,-0.197,-1.073,1
2018-06-14 14:25:38.103,-0.213,-0.235,-1.052,1
2018-06-14 14:25:38.137,-0.201,-0.261,-1.073,1
2018-06-14 14:25:38.170,-0.071,-0.269,-1.026,1
2018-06-14 14:25:38.204,-0.017,-0.265,-1.065,1
2018-06-14 14:25:38.237,0.038,-0.256,-1.086,1
2018-06-14 14:25:38.271,0.059,-0.265,-1.043,1
2018-06-14 14:25:38.304,0.130,-0.227,-1.103,1
2018-06-14 14:25:38.338,0.230,-0.147,-1.035,1
2018-06-14 14:25:38.371,0.264,-0.130,-1.013,1
2018-06-14 14:25:38.405,0.280,-0.004,-1.116,1
2018-06-14 14:25:38.438,0.289,-0.004,-1.047,1
2018-06-14 14:25:38.472,0.364,0.021,-1.103,1
2018-06-14 14:25:38.505,0.285,0.193,-1.073,1
