errPostCal,errPreCal,meanTemp,nStatic,xIntercept,xSlope,xTemp,yIntercept,ySlope,yTemp,zIntercept,zSlope,zTemp
0.00247215563163,0.0172976516428,0.0,4171,0.0300372477065,1.00788229718,0.0,0.00507568861091,0.99765971422,0.0,0.0341127896936,0.990125029594,0.0
