HEADER_TIME_STAMP,SR
2018-06-13 16:00:00.712,50.000
2018-06-13 16:00:01.719,50.000
2018-06-13 16:00:02.726,50.000
2018-06-13 16:00:03.734,50.000
2018-06-13 16:00:04.741,50.000
2018-06-13 16:00:05.748,50.000
2018-06-13 16:00:06.755,50.000
2018-06-13 16:00:07.762,50.000
2018-06-13 16:00:08.770,50.000
2018-06-13 16:00:09.777,50.000
2018-06-13 16:00:10.784,50.000
2018-06-13 16:00:11.791,50.000
2018-06-13 16:00:12.798,50.000
2018-06-13 16:00:13.806,50.000
2018-06-13 16:00:14.813,50.000
2018-06-13 16:00:15.820,50.000
2018-06-13 16:00:16.827,50.000
2018-06-13 16:00:17.834,50.000
2018-06-13 16:00:18.841,50.000
2018-06-13 16:00:19.849,50.000
2018-06-13 16:00:20.856,50.000
2018-06-13 16:00:21.863,50.000
2018-06-13 16:00:22.870,50.000
2018-06-13 16:00:23.877,50.000
2018-06-13 16:00:24.884,50.000
2018-06-13 16:00:25.892,50.000
2018-06-13 16:00:26.899,50.000
2018-06-13 16:00:27.906,50.000
2018-06-13 16:00:28.913,50.000
2018-06-13 16:00:29.920,50.000
2018-06-13 16:00:30.927,50.000
2018-06-13 16:00:31.935,50.000
2018-06-13 16:00:32.942,50.000
2018-06-13 16:00:33.949,50.000
2018-06-13 16:00:34.956,50.000
2018-06-13 16:00:35.963,50.000
2018-06-13 16:00:36.971,50.000
2018-06-13 16:00:37.978,50.000
2018-06-13 16:00:38.985,50.000
2018-06-13 16:00:39.992,50.000
2018-06-13 16:00:40.999,50.000
2018-06-13 16:00:42.006,50.000
2018-06-13 16:00:43.013,50.000
2018-06-13 16:00:44.021,50.000
2018-06-13 16:00:45.028,50.000
2018-06-13 16:00:46.035,50.000
2018-06-13 16:00:47.042,50.000
2018-06-13 16:00:48.049,50.000
2018-06-13 16:00:49.057,50.000
2018-06-13 16:00:50.064,50.000
2018-06-13 16:00:51.071,50.000
2018-06-13 16:00:52.078,50.000
2018-06-13 16:00:53.085,50.000
2018-06-13 16:00:54.092,50.000
2018-06-13 16:00:55.100,50.000
2018-06-13 16:00:56.107,50.000
2018-06-13 16:00:57.114,50.000
2018-06-13 16:00:58.121,50.000
2018-06-13 16:00:59.128,50.000
2018-06-13 16:01:00.135,50.000
2018-06-13 16:01:01.143,50.000
2018-06-13 16:01:02.150,50.000
2018-06-13 16:01:03.157,50.000
2018-06-13 16:01:04.164,50.000
2018-06-13 16:01:05.172,50.000
2018-06-13 16:01:06.178,50.000
2018-06-13 16:01:07.186,50.000
2018-06-13 16:01:08.193,50.000
2018-06-13 16:01:09.200,50.000
2018-06-13 16:01:10.207,50.000
2018-06-13 16:01:11.214,50.000
2018-06-13 16:01:12.222,50.000
2018-06-13 16:01:13.229,50.000
2018-06-13 16:01:14.236,50.000
2018-06-13 16:01:15.243,50.000
2018-06-13 16:01:16.250,50.000
2018-06-13 16:01:17.257,50.000
2018-06-13 16:01:18.265,50.000
2018-06-13 16:01:19.272,50.000
2018-06-13 16:01:20.279,50.000
2018-06-13 16:01:21.286,50.000
2018-06-13 16:01:22.293,50.000
2018-06-13 16:01:23.300,50.000
2018-06-13 16:01:24.308,50.000
2018-06-13 16:01:25.315,50.000
2018-06-13 16:01:26.322,50.000
2018-06-13 16:01:27.329,50.000
2018-06-13 16:01:28.336,50.000
2018-06-13 16:01:29.343,50.000
2018-06-13 16:01:30.351,50.000
2018-06-13 16:01:31.358,50.000
2018-06-13 16:01:32.365,50.000
2018-06-13 16:01:33.372,50.000
2018-06-13 16:01:34.379,50.000
2018-06-13 16:01:35.387,50.000
2018-06-13 16:01:36.394,50.000
2018-06-13 16:01:37.401,50.000
2018-06-13 16:01:38.408,50.000
2018-06-13 16:01:39.415,50.000
2018-06-13 16:01:40.422,50.000
2018-06-13 16:01:41.429,50.000
2018-06-13 16:01:42.437,50.000
2018-06-13 16:01:43.444,50.000
2018-06-13 16:01:44.451,50.000
2018-06-13 16:01:45.458,50.000
2018-06-13 16:01:46.466,50.000
2018-06-13 16:01:47.473,50.000
2018-06-13 16:01:48.480,50.000
2018-06-13 16:01:49.487,50.000
2018-06-13 16:01:50.494,50.000
2018-06-13 16:01:51.501,50.000
2018-06-13 16:01:52.509,50.000
2018-06-13 16:01:53.516,50.000
2018-06-13 16:01:54.523,50.000
2018-06-13 16:01:55.530,50.000
2018-06-13 16:01:56.537,50.000
2018-06-13 16:01:57.544,50.000
2018-06-13 16:01:58.551,50.000
2018-06-13 16:01:59.559,50.000
2018-06-13 16:02:00.566,50.000
2018-06-13 16:02:01.573,50.000
2018-06-13 16:02:02.580,50.000
2018-06-13 16:02:03.587,50.000
2018-06-13 16:02:04.594,50.000
2018-06-13 16:02:05.602,50.000
2018-06-13 16:02:06.609,50.000
2018-06-13 16:02:07.616,50.000
2018-06-13 16:02:08.623,50.000
2018-06-13 16:02:09.630,50.000
2018-06-13 16:02:10.637,50.000
2018-06-13 16:02:11.645,50.000
2018-06-13 16:02:12.652,50.000
2018-06-13 16:02:13.659,50.000
2018-06-13 16:02:14.666,50.000
2018-06-13 16:02:15.673,50.000
2018-06-13 16:02:16.681,50.000
2018-06-13 16:02:17.688,50.000
2018-06-13 16:02:18.695,50.000
2018-06-13 16:02:19.702,50.000
2018-06-13 16:02:20.709,50.000
2018-06-13 16:02:21.716,50.000
2018-06-13 16:02:22.723,50.000
2018-06-13 16:02:23.731,50.000
2018-06-13 16:02:24.738,50.000
2018-06-13 16:02:25.745,50.000
2018-06-13 16:02:26.752,50.000
2018-06-13 16:02:27.759,50.000
2018-06-13 16:02:28.767,50.000
2018-06-13 16:02:29.774,50.000
2018-06-13 16:02:30.781,50.000
2018-06-13 16:02:31.788,50.000
2018-06-13 16:02:32.795,50.000
2018-06-13 16:02:33.802,50.000
2018-06-13 16:02:34.810,50.000
2018-06-13 16:02:35.817,50.000
2018-06-13 16:02:36.824,50.000
2018-06-13 16:02:37.831,50.000
2018-06-13 16:02:38.838,50.000
2018-06-13 16:02:39.846,50.000
2018-06-13 16:02:40.853,50.000
2018-06-13 16:02:41.860,50.000
2018-06-13 16:02:42.867,50.000
2018-06-13 16:02:43.874,50.000
2018-06-13 16:02:44.882,50.000
2018-06-13 16:02:45.888,50.000
2018-06-13 16:02:46.896,50.000
2018-06-13 16:02:47.903,50.000
2018-06-13 16:02:48.910,50.000
2018-06-13 16:02:49.917,50.000
2018-06-13 16:02:50.925,50.000
2018-06-13 16:02:51.932,50.000
2018-06-13 16:02:52.939,50.000
2018-06-13 16:02:53.946,50.000
2018-06-13 16:02:54.953,50.000
2018-06-13 16:02:55.960,50.000
2018-06-13 16:02:56.967,50.000
2018-06-13 16:02:57.975,50.000
2018-06-13 16:02:58.982,50.000
2018-06-13 16:02:59.989,50.000
2018-06-13 16:03:00.996,50.000
2018-06-13 16:03:02.003,50.000
2018-06-13 16:03:03.010,50.000
2018-06-13 16:03:04.018,50.000
2018-06-13 16:03:05.025,50.000
2018-06-13 16:03:06.032,50.000
2018-06-13 16:03:07.039,50.000
2018-06-13 16:03:08.046,50.000
2018-06-13 16:03:09.054,50.000
2018-06-13 16:03:10.061,50.000
2018-06-13 16:03:11.068,50.000
2018-06-13 16:03:12.075,50.000
2018-06-13 16:03:13.082,50.000
2018-06-13 16:03:14.089,50.000
2018-06-13 16:03:15.097,50.000
2018-06-13 16:03:16.104,50.000
2018-06-13 16:03:17.111,50.000
2018-06-13 16:03:18.118,50.000
2018-06-13 16:03:19.125,50.000
2018-06-13 16:03:20.132,50.000
2018-06-13 16:03:21.140,50.000
2018-06-13 16:03:22.147,50.000
2018-06-13 16:03:23.154,50.000
2018-06-13 16:03:24.161,50.000
2018-06-13 16:03:25.168,50.000
