HEADER_TIME_STAMP,SR
2018-06-13 09:00:00.597,50.000
2018-06-13 09:00:01.604,50.000
2018-06-13 09:00:02.611,50.000
2018-06-13 09:00:03.618,50.000
2018-06-13 09:00:04.625,50.000
2018-06-13 09:00:05.633,50.000
2018-06-13 09:00:06.640,50.000
2018-06-13 09:00:07.648,50.000
2018-06-13 09:00:08.655,50.000
2018-06-13 09:00:09.662,50.000
2018-06-13 09:00:10.669,50.000
2018-06-13 09:00:11.677,50.000
2018-06-13 09:00:12.684,50.000
2018-06-13 09:00:13.691,50.000
2018-06-13 09:00:14.698,50.000
2018-06-13 09:00:15.705,50.000
2018-06-13 09:00:16.712,50.000
2018-06-13 09:00:17.719,50.000
2018-06-13 09:00:18.726,50.000
2018-06-13 09:00:19.735,50.000
2018-06-13 09:00:20.741,50.000
2018-06-13 09:00:21.748,50.000
2018-06-13 09:00:22.755,50.000
2018-06-13 09:00:23.762,50.000
2018-06-13 09:00:24.769,50.000
2018-06-13 09:00:25.778,50.000
2018-06-13 09:00:26.784,50.000
2018-06-13 09:00:27.791,50.000
2018-06-13 09:00:28.799,50.000
2018-06-13 09:00:29.805,50.000
2018-06-13 09:00:30.813,50.000
2018-06-13 09:00:31.819,50.000
2018-06-13 09:00:32.827,50.000
2018-06-13 09:00:33.834,50.000
2018-06-13 09:00:34.842,50.000
2018-06-13 09:00:35.848,50.000
2018-06-13 09:00:36.855,50.000
2018-06-13 09:00:37.864,50.000
2018-06-13 09:00:38.869,50.000
2018-06-13 09:00:39.877,50.000
2018-06-13 09:00:40.886,50.000
2018-06-13 09:00:41.891,50.000
2018-06-13 09:00:42.898,50.000
2018-06-13 09:00:43.905,50.000
2018-06-13 09:00:44.913,50.000
2018-06-13 09:00:45.920,50.000
2018-06-13 09:00:46.928,50.000
2018-06-13 09:00:47.934,50.000
2018-06-13 09:00:48.941,50.000
2018-06-13 09:00:49.950,50.000
2018-06-13 09:00:50.955,50.000
2018-06-13 09:00:51.963,50.000
2018-06-13 09:00:52.971,50.000
2018-06-13 09:00:53.977,50.000
2018-06-13 09:00:54.986,50.000
2018-06-13 09:00:55.993,50.000
2018-06-13 09:00:56.999,50.000
2018-06-13 09:00:58.006,50.000
2018-06-13 09:00:59.015,50.000
2018-06-13 09:01:00.020,50.000
2018-06-13 09:01:01.027,50.000
2018-06-13 09:01:02.035,50.000
2018-06-13 09:01:03.042,50.000
2018-06-13 09:01:04.049,50.000
2018-06-13 09:01:05.056,50.000
2018-06-13 09:01:06.063,50.000
2018-06-13 09:01:07.071,50.000
2018-06-13 09:01:08.079,50.000
2018-06-13 09:01:09.085,50.000
2018-06-13 09:01:10.092,50.000
2018-06-13 09:01:11.099,50.000
2018-06-13 09:01:12.106,50.000
2018-06-13 09:01:13.115,50.000
2018-06-13 09:01:14.121,50.000
2018-06-13 09:01:15.128,50.000
2018-06-13 09:01:16.135,50.000
2018-06-13 09:01:17.144,50.000
2018-06-13 09:01:18.149,50.000
2018-06-13 09:01:19.157,50.000
